att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,target
-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2648,-1.2627,-1.2627,-1.2648,-1.2627,-1.2627,-1.2627,-1.2627,-1.2648,-1.2627,0.61346,0.88267,0.63224,0.36302,0.20441,0.081282,-0.031414,-0.09611,-0.16289,-0.21089,-0.25889,-0.29228,-0.31941,-1.2481,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2648,-1.2627,-1.2627,-1.2648,-1.2627,-1.2627,-0.39246,0.26493,0.74911,0.8138,0.84928,0.87433,0.89311,0.90563,0.9098,0.90563,0.89937,0.8952,0.88476,0.88059,0.87641,0.87433,0.87015,0.86807,0.86389,0.86389,0.85972,0.85346,0.84928,0.8472,0.8472,0.83885,0.83885,0.83676,0.83885,0.83467,0.83467,0.83467,0.83676,0.83467,0.83885,0.83676,0.85137,0.85137,0.85137,0.84928,0.84928,0.85137,0.85346,0.84928,0.84928,0.84928,0.84928,0.84511,0.8472,0.84093,0.84302,0.84511,0.84928,0.84928,0.8472,0.85137,0.85137,0.85972,0.85554,0.8785,0.89311,0.89728,0.89728,0.88476,0.8785,0.87433,0.87433,0.87433,0.86598,0.8618,0.85972,0.85763,0.85554,0.85554,0.85137,0.85137,0.84928,0.84511,0.8472,0.84302,0.84302,0.84302,0.83885,-1.2293,-1.2627,-1.2627,-1.2627,-1.2627,-1.2648,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,-1.2627,1
0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,3.0285,-0.39599,-0.48854,-0.45769,-0.45769,-0.48854,-0.45769,-0.45769,-0.48854,-0.48854,-0.48854,-0.45769,-0.48854,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.34443,0.31358,0.40614,0.40614,10.34,3.3987,-0.27258,-0.45769,-0.45769,-0.36514,-0.33429,-0.30343,-0.39599,-0.36514,-0.36514,-0.36514,-0.36514,-0.33429,-0.36514,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.45769,-0.39599,-0.36514,-0.39599,-0.39599,-0.36514,-0.36514,-0.36514,-0.36514,-0.33429,-0.36514,-0.33429,-0.33429,-0.36514,-0.36514,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.36514,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.39599,-0.42684,-0.45769,-0.42684,-0.42684,-0.42684,-0.45769,-0.42684,-0.42684,-0.42684,-0.39599,-0.42684,-0.42684,-0.39599,-0.39599,-0.42684,-0.45769,-0.45769,-0.42684,-0.42684,-0.42684,-0.42684,-0.42684,-0.42684,-0.42684,-0.42684,-0.42684,-0.42684,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,0.37528,1
-1.6314,-1.6583,-1.6682,-1.6682,-1.6682,-1.6725,-1.6725,-1.6725,-1.6725,-1.6725,-0.75146,-0.98808,0.49968,0.95734,1.4377,1.5284,1.6148,1.6601,1.7012,1.7281,1.7281,1.7777,1.7508,1.7281,1.7281,1.7281,1.7239,1.7281,1.7239,1.7239,1.7239,1.7196,1.7196,1.7154,1.6148,-1.3097,-1.5591,-1.6087,-1.6314,-1.6455,-1.654,-1.6583,-1.6625,-1.6625,-0.80672,-0.5205,-0.05292,0.17379,0.20071,0.2503,0.28714,0.29139,0.29139,0.29564,0.29564,0.29564,0.29989,0.29989,0.29989,0.29989,0.29989,0.29564,0.29564,0.29564,0.29564,0.29989,0.29989,0.29564,0.29564,0.29564,0.29564,0.29564,0.29564,0.29139,0.29564,0.29564,0.29564,0.29564,0.29564,0.29989,0.29989,0.29989,0.29989,0.29989,0.29564,0.29989,0.29989,0.29564,0.29564,0.29989,0.29989,0.29564,0.29564,0.29564,0.29564,0.29564,0.29564,0.29564,0.29564,0.29564,0.29564,0.29989,0.29564,0.29564,0.29564,0.29989,0.29989,0.29564,0.29564,0.29564,0.29564,0.29564,0.29139,0.29139,0.29564,0.29989,0.29564,0.29989,0.29564,0.29139,0.29139,0.29564,0.29139,0.29564,0.29139,0.29564,0.29139,0.29139,-0.81097,-1.0958,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,-1.1184,1
-1.6174,-1.6449,-1.655,-1.655,-1.6593,-1.6593,-1.6593,-1.6593,-1.6593,-1.6593,-1.1236,0.041519,1.0305,1.3669,1.6398,1.7929,1.7871,1.8477,1.8622,1.8059,1.8015,1.8059,1.8059,1.8015,1.8059,1.8059,1.8015,1.8059,1.8059,1.8015,1.8059,0.93813,-1.4557,-1.5626,-1.5987,-1.6218,-1.6362,-1.6405,-1.6449,-1.6492,-1.0312,-0.64718,-0.1534,0.060289,0.19889,0.23066,0.27686,0.30862,0.3375,0.34183,0.3375,0.34183,0.34183,0.34183,0.3375,0.34183,0.34183,0.34183,0.34183,0.34616,0.34183,0.34183,0.34616,0.34616,0.34616,0.34616,0.34616,0.34616,0.34616,0.34616,0.34616,0.35049,0.34616,0.34616,0.34616,0.34183,0.34183,0.34183,0.34183,0.3375,0.34183,0.34183,0.34183,0.34616,0.34183,0.34616,0.35049,0.35049,0.35049,0.35049,0.35049,0.35049,0.35049,0.34616,0.35049,0.35049,0.34616,0.34616,0.35049,0.34616,0.35049,0.35483,0.35049,0.35049,0.35049,0.35483,0.35049,0.35049,0.35049,0.34616,0.35049,0.35049,0.35049,0.35049,0.34616,0.34183,0.34183,0.34616,0.34616,0.35049,0.34616,0.34616,0.34616,0.34616,0.34616,-0.95182,-1.0717,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,-1.0948,1
-1.101,-1.101,-1.1025,-1.101,-1.1025,-1.101,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,1.8461,1.8461,1.8461,1.8461,1.8461,1.8461,1.8461,1.8461,1.8461,1.8461,1.8461,1.8447,1.8187,-1.0996,-1.101,-1.101,-1.101,-1.1025,-1.101,-1.1025,-1.1025,-1.101,-1.1025,-1.1025,-1.1025,-1.101,-1.1025,-1.1025,-1.1025,-1.1025,0.16429,0.50584,0.60096,0.59375,0.59807,0.60384,0.61105,0.61249,0.62257,0.62257,0.6269,0.63266,0.63987,0.64852,0.65428,0.65716,0.66581,0.66869,0.66869,0.67301,0.6759,0.67734,0.67734,0.68022,0.6831,0.68887,0.69319,0.69751,0.69751,0.70904,0.70616,0.71048,0.70616,0.70904,0.71048,0.71193,0.71337,0.71481,0.71337,0.71625,0.71481,0.71913,0.71481,0.71337,0.71769,0.71481,0.71481,0.71481,0.71913,0.7249,0.72057,0.71625,0.71193,0.6831,0.62546,0.56061,0.51305,0.48711,0.48278,0.47846,0.47846,0.47702,0.47558,0.47702,0.47558,0.47558,0.4727,0.47414,0.4727,0.47125,0.47414,0.47702,0.47558,0.47558,0.47558,-0.87333,-1.101,-1.101,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,-1.1025,1
1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0724,1.0531,1.0724,1.0724,1.0531,1.0724,1.0724,1.0531,1.0724,1.0724,1.0531,0.55058,0.048065,0.35731,0.53126,0.58924,0.62789,0.66655,0.68588,0.7052,0.7052,0.7052,0.72453,0.72453,0.74386,1.0531,1.0531,1.0724,1.0724,1.0724,1.0531,1.0724,1.0724,1.0531,1.0724,1.0724,1.0724,1.0531,1.0724,1.0531,1.0531,1.0531,1.6716,-0.24185,-0.91832,-0.93764,-0.95697,-0.9763,-0.9763,-0.99563,-0.99563,-0.99563,-1.015,-1.015,-1.015,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0343,-1.0536,-1.0343,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0536,-1.0729,-1.0729,-1.0729,-1.0729,-1.0729,-1.0729,-1.0729,-1.0729,-1.0343,-1.015,-0.99563,-0.9763,-0.93764,-0.91832,-0.87966,-0.87966,-0.87966,-0.87966,-0.86033,-0.87966,-0.87966,-0.87966,-0.87966,-0.87966,-0.86033,-0.86033,-0.86033,-0.86033,-0.86033,-0.86033,-0.86033,-0.86033,1.0531,1.0724,1.0724,1.0531,1.0724,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1.0531,1
-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,1.0455,1.0599,1.0527,1.0563,1.0563,1.0563,1.0599,1.0599,1.0563,1.0563,1.0563,1.0563,1.0563,-1.0154,-1.1055,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1127,-1.1091,-1.1055,-1.1055,0.90862,0.85818,0.86178,0.86178,0.86538,0.86538,0.86538,0.86899,0.86538,0.86538,0.86538,0.86178,0.86178,0.86538,0.86538,0.86538,0.86899,0.86538,0.86899,0.86899,0.86899,0.86538,0.86538,0.86899,0.86538,0.86899,0.86899,0.86899,0.86899,0.86899,0.86899,0.86899,0.87259,0.87259,0.86899,0.86538,0.86538,0.86538,0.86538,0.86538,0.86899,0.86538,0.86178,0.86538,0.86538,0.86538,0.86538,0.86538,0.86538,0.86178,0.86178,0.86538,0.86178,0.86178,0.86538,0.86178,0.86538,0.86178,0.86178,0.86178,0.86538,0.86538,0.86538,0.86178,0.86538,0.86538,0.86178,0.86538,0.86538,0.86538,0.86899,-1.019,-1.1055,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,-1.1091,1
-1.6807,-1.7277,-1.741,-1.7468,-1.7468,-1.7512,-1.7512,-1.7512,-1.7512,-1.7512,-0.81061,-1.0178,0.29904,0.96778,1.3955,1.6027,1.7438,1.7629,1.7673,1.8702,1.7864,1.7761,1.7761,1.7761,1.7717,1.7717,1.7761,1.7761,1.7761,1.7761,1.7673,1.7673,1.7673,-1.1207,-1.5822,-1.6704,-1.7042,-1.7174,-1.7277,-1.7365,-1.741,-1.741,-0.84294,-0.55635,-0.1992,0.050658,0.15795,0.17265,0.24319,0.27553,0.28141,0.28582,0.29023,0.29023,0.29023,0.29023,0.28582,0.29023,0.29023,0.29023,0.28582,0.28582,0.29023,0.29023,0.29023,0.29023,0.29023,0.28582,0.28582,0.28141,0.28141,0.28582,0.28582,0.28582,0.28141,0.28582,0.28582,0.28582,0.28582,0.28582,0.29023,0.28582,0.28582,0.28582,0.28582,0.29023,0.29023,0.28582,0.28582,0.28582,0.28582,0.29023,0.28582,0.28582,0.28582,0.28582,0.28141,0.28141,0.28141,0.28141,0.28141,0.28141,0.28582,0.28582,0.28582,0.28582,0.28582,0.28582,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,0.29463,0.29023,0.29023,0.28582,0.28582,0.28582,0.28582,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,0.29023,-1.0355,-1.1531,-1.1722,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,-1.1766,1
0.11648,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.11648,0.11648,0.13198,0.11648,0.13198,0.13198,0.13198,0.11648,0.13198,0.13198,0.13198,0.13198,0.11648,0.13198,10.411,0.56607,-0.31761,-0.33311,-0.33311,-0.33311,-0.33311,-0.33311,-0.31761,-0.34861,-0.33311,-0.33311,-0.34861,-0.34861,0.14748,0.13198,0.13198,0.11648,0.11648,0.13198,0.13198,0.13198,0.13198,0.11648,0.11648,0.11648,0.11648,0.085471,0.10097,0.14748,0.14748,5.5891,1.4652,-0.30211,-0.31761,-0.31761,-0.2866,-0.2711,-0.31761,-0.2866,-0.30211,-0.31761,-0.31761,-0.31761,-0.30211,-0.30211,-0.31761,-0.30211,-0.30211,-0.30211,-0.30211,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2711,-0.30211,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2866,-0.2711,-0.2711,-0.2866,-0.2866,-0.2866,-0.30211,-0.2866,-0.30211,-0.2866,-0.2711,-0.30211,-0.30211,-0.30211,-0.30211,-0.2866,-0.30211,-0.30211,-0.31761,-0.30211,-0.30211,-0.31761,-0.2866,-0.30211,-0.30211,-0.30211,-0.30211,-0.30211,-0.31761,-0.31761,-0.30211,-0.31761,-0.31761,-0.30211,-0.30211,-0.31761,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,0.13198,1
-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,0.91137,0.90028,0.90028,0.90398,0.90767,0.90767,0.90767,0.90767,0.90398,0.90767,0.90398,0.90767,0.90767,-1.2468,-1.3392,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3392,-1.3392,0.73398,0.70072,0.70442,0.71181,0.71181,0.71551,0.71551,0.7192,0.71181,0.71181,0.71551,0.71181,0.71181,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71181,0.71181,0.71551,0.71551,0.71181,0.71551,0.71551,0.71551,0.71551,0.71551,0.71181,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71551,0.71181,0.71181,0.71181,0.71551,0.71181,0.71181,0.71551,0.71181,0.71551,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.70811,0.70811,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.70811,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.71181,0.70811,-1.3355,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,-1.3429,1
-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.156,-1.1583,-1.156,-1.1583,-1.1583,-1.1583,0.71903,1.1762,0.99749,0.7724,0.5914,0.4104,0.30597,0.20387,0.14122,0.092485,0.041434,0.008946,-0.025862,-0.056029,-1.156,-1.156,-1.156,-1.156,-1.156,-1.1583,-1.156,-1.156,-1.156,-1.156,-1.1583,-1.1583,-1.156,-1.156,-1.1583,-1.1583,0.33846,0.61693,0.76312,0.80953,0.84666,0.8629,0.86986,0.88379,0.89539,0.89771,0.90235,0.89771,0.89539,0.89539,0.89771,0.89771,0.89307,0.88611,0.88843,0.88379,0.88147,0.87451,0.87451,0.86986,0.87218,0.86986,0.86986,0.85826,0.85594,0.85594,0.85826,0.85594,0.85594,0.85594,0.85594,0.85826,0.85826,0.85826,0.8629,0.86522,0.8629,0.8629,0.86058,0.8629,0.86522,0.86522,0.86754,0.87451,0.87451,0.87451,0.87915,0.89539,0.92556,0.96501,1.0973,1.088,1.0834,1.0787,1.081,1.0834,1.0741,1.0741,1.0764,1.0741,1.0694,1.0694,1.0648,1.0625,1.0625,1.0601,1.0648,1.0625,1.0601,1.0555,-0.83109,-1.156,-1.156,-1.156,-1.156,-1.1583,-1.156,-1.1583,-1.156,-1.1536,-1.1513,-1.149,-1.1467,-1.1444,-1.142,-1.1397,-1.1374,-1.1351,-1.1328,-1.1304,-1.1281,-1.1258,-1.1235,-1.1212,-1.1188,-1.1165,-1.1142,-1.1119,-1.1096,-1.1072,1
-1.0386,-1.0386,-1.0386,-1.0408,-1.0386,-1.0386,-1.0386,-1.0386,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,-1.0408,0.68772,0.98099,0.74771,0.5522,0.39668,0.25449,0.17006,0.08786,0.038982,0.001213,-0.043221,-0.072103,-0.10543,-0.90969,-1.0386,-1.0386,-1.0386,-1.0386,-1.0386,-1.0386,-1.0386,-1.0386,-1.0408,-1.0386,-1.0408,-1.0386,-1.0386,-1.0408,-1.0408,0.3678,0.89879,0.96766,1.0054,1.0321,1.0454,1.0543,1.0743,1.081,1.0743,1.0699,1.0654,1.061,1.0521,1.0432,1.0388,1.0299,1.021,1.0165,1.0165,1.0121,1.0054,0.99432,0.98766,0.98543,0.97877,0.97877,0.97877,0.9721,0.9721,0.98543,0.98099,0.97877,0.98099,0.97877,0.97877,0.98543,0.98766,0.97877,0.97877,0.98543,0.98099,0.98099,0.98321,0.98766,0.9921,1.0032,1.0321,1.0765,1.1143,1.1187,1.1032,1.0832,1.0765,1.0654,1.0632,1.0565,1.0521,1.0499,1.0432,1.0388,1.0343,1.0365,1.0299,1.0343,1.0299,1.0232,1.0232,1.021,-1.0386,-1.0386,-1.0386,-1.0386,-1.0408,-1.0408,-1.0386,-1.0408,-1.043,-1.0452,-1.0474,-1.0497,-1.0519,-1.0541,-1.0563,-1.0585,-1.0608,-1.063,-1.0652,-1.0674,-1.0697,-1.0719,-1.0741,-1.0763,-1.0785,-1.0808,-1.083,-1.0852,-1.0874,-1.0896,-1.0919,-1.0941,-1.0963,-1.0985,-1.1008,1
0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.11007,0.1252,10.579,1.0329,-0.29838,-0.29838,-0.3135,-0.3135,-0.3135,-0.3135,-0.3135,-0.3135,-0.3135,-0.3135,-0.3135,-0.3135,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.079819,0.1252,0.14033,5.2687,1.5775,-0.16223,-0.3135,-0.28325,-0.26812,-0.23787,-0.22274,-0.25299,-0.25299,-0.25299,-0.25299,-0.26812,-0.25299,-0.25299,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.25299,-0.25299,-0.25299,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.25299,-0.26812,-0.26812,-0.25299,-0.25299,-0.25299,-0.25299,-0.25299,-0.25299,-0.26812,-0.25299,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.28325,-0.28325,-0.25299,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.26812,-0.28325,-0.28325,-0.28325,-0.28325,-0.28325,-0.28325,-0.28325,-0.26812,-0.28325,-0.26812,-0.28325,-0.28325,-0.28325,-0.28325,-0.28325,-0.28325,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,0.1252,1
0.2027,0.2027,0.2027,0.2027,0.18164,0.18164,0.18164,0.18164,0.18164,0.18164,0.2027,0.2027,0.2027,0.2027,0.2027,0.18164,0.18164,0.18164,0.2027,0.18164,0.18164,0.18164,9.1108,0.666,-0.32379,-0.32379,-0.32379,-0.36591,-0.34485,-0.34485,-0.36591,-0.36591,-0.34485,-0.36591,-0.34485,-0.36591,0.2027,0.2027,0.2027,0.18164,0.18164,0.18164,0.18164,0.2027,0.18164,0.18164,0.18164,0.18164,0.16058,0.16058,0.22376,0.22376,0.22376,7.1102,2.3929,-0.36591,-0.34485,-0.30273,-0.28167,-0.26061,-0.30273,-0.28167,-0.26061,-0.28167,-0.28167,-0.28167,-0.30273,-0.30273,-0.30273,-0.30273,-0.30273,-0.28167,-0.32379,-0.30273,-0.32379,-0.32379,-0.28167,-0.30273,-0.30273,-0.30273,-0.30273,-0.28167,-0.28167,-0.28167,-0.28167,-0.26061,-0.28167,-0.28167,-0.28167,-0.26061,-0.30273,-0.30273,-0.30273,-0.28167,-0.32379,-0.30273,-0.28167,-0.28167,-0.28167,-0.28167,-0.30273,-0.30273,-0.30273,-0.30273,-0.30273,-0.28167,-0.32379,-0.32379,-0.30273,-0.32379,-0.34485,-0.30273,-0.30273,-0.32379,-0.30273,-0.32379,-0.32379,-0.28167,-0.30273,-0.28167,-0.32379,-0.32379,-0.32379,-0.32379,-0.34485,-0.34485,-0.32379,-0.34485,-0.34485,-0.32379,-0.32379,-0.32379,-0.34485,-0.32379,-0.32379,-0.32379,-0.34485,-0.34485,0.2027,0.2027,0.2027,0.2027,0.18164,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,0.2027,1
0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,11.406,0.44206,-0.25775,-0.25775,-0.25775,-0.25775,-0.25775,-0.25775,-0.25775,-0.25775,-0.24608,-0.24608,-0.25775,-0.24608,0.080494,0.080494,0.080494,0.080494,0.080494,0.080494,0.080494,0.080494,0.080494,0.080494,0.080494,0.057167,0.06883,0.092157,0.092157,0.092157,0.092157,3.8361,0.75698,-0.24608,-0.24608,-0.23442,-0.22276,-0.24608,-0.24608,-0.24608,-0.24608,-0.25775,-0.24608,-0.25775,-0.24608,-0.25775,-0.24608,-0.25775,-0.25775,-0.24608,-0.23442,-0.24608,-0.23442,-0.23442,-0.24608,-0.23442,-0.23442,-0.22276,-0.23442,-0.24608,-0.23442,-0.22276,-0.23442,-0.23442,-0.23442,-0.22276,-0.22276,-0.23442,-0.23442,-0.22276,-0.23442,-0.22276,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.23442,-0.24608,-0.24608,-0.24608,-0.25775,-0.24608,-0.24608,-0.24608,-0.23442,-0.24608,-0.25775,-0.24608,-0.25775,-0.24608,-0.24608,-0.24608,-0.25775,-0.25775,-0.24608,-0.24608,-0.24608,-0.24608,-0.24608,-0.25775,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,0.06883,1
-1.6351,-1.662,-1.6719,-1.6719,-1.6719,-1.6761,-1.6761,-1.6761,-1.6761,-1.6761,-0.76188,-1.0063,0.46324,0.94226,1.3492,1.4397,1.5032,1.5711,1.6205,1.6657,1.6968,1.7025,1.7703,1.711,1.7152,1.711,1.7152,1.7152,1.7152,1.7152,1.711,1.711,1.7194,1.7152,1.7152,1.6163,-1.3144,-1.5631,-1.6083,-1.6309,-1.6493,-1.6577,-1.662,-1.6662,-1.6662,-0.81698,-0.54144,-0.029916,0.04215,0.24563,0.27813,0.27813,0.27813,0.28237,0.28237,0.28237,0.28237,0.28661,0.28237,0.28237,0.28237,0.28661,0.28661,0.28237,0.28237,0.28661,0.28237,0.28661,0.28661,0.28661,0.28661,0.28237,0.28237,0.28237,0.28237,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.29085,0.28661,0.28661,0.29085,0.28661,0.28661,0.28237,0.28237,0.28661,0.28237,0.28661,0.29085,0.28661,0.28661,0.28661,0.28237,0.28237,0.28237,0.28237,0.28661,0.28237,0.28237,0.28661,0.28237,0.28237,0.28661,0.28661,0.28237,0.28661,0.28661,0.28661,0.28661,0.28237,0.28237,0.28237,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,0.28661,-0.3422,-1.0925,-1.1194,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,-1.1236,1
