att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,target
-0.78583,-0.716,-0.50893,-0.22845,0.059996,0.40246,0.76361,0.99779,1.3397,1.4238,1.3936,1.4076,1.4898,1.6062,1.5181,1.3333,0.95968,0.63783,0.31815,-0.009026,-0.31967,-0.57926,-0.76068,-0.87867,-0.84333,-0.60697,-0.38284,-0.11195,0.1698,0.46401,0.76563,1.0725,1.331,1.3517,1.3827,1.3238,1.4132,1.4241,1.4119,1.4518,1.4785,1.362,1.2685,0.97354,0.65361,0.36641,0.036927,-0.24554,-0.52674,-0.74389,-0.40398,-0.28253,-0.46631,-0.68035,-0.92721,-1.1721,-1.3816,-1.5438,-1.5307,-1.3218,-1.1058,-0.96245,-0.71718,-0.54719,-0.35134,-0.17985,-0.31581,-0.47839,-0.66665,-0.88396,-1.0289,-1.1933,-1.2841,-1.395,-1.4027,-1.3002,-1.1595,-0.96693,-0.83437,-0.62126,1
-0.74976,-0.67403,-0.47489,-0.17576,0.14211,0.48215,0.8013,1.1062,1.3121,1.3414,1.3321,1.3642,1.4684,1.5379,1.4528,1.2623,0.9294,0.64163,0.31955,0.033351,-0.27383,-0.56501,-0.63145,-0.68281,-0.59028,-0.37373,-0.15906,0.088389,0.36084,0.65376,0.97053,1.2741,1.3454,1.313,1.2323,1.3352,1.2652,1.233,1.3571,1.4043,1.5647,1.504,1.2907,0.99149,0.65717,0.3572,0.067307,-0.20663,-0.47119,-0.64493,-0.42433,-0.58342,-0.70567,-0.89099,-1.07,-1.2787,-1.435,-1.4736,-1.4054,-1.322,-1.1672,-0.95276,-0.80267,-0.61641,-0.46147,-0.39836,-0.55787,-0.74786,-0.93496,-1.0454,-1.2123,-1.2571,-1.3588,-1.3566,-1.3207,-1.1776,-1.0391,-0.89669,-0.70927,-0.51693,0
-0.6039,-0.62619,-0.45453,-0.22664,0.08783,0.37034,0.61833,0.9301,1.2484,1.4211,1.3846,1.4135,1.4467,1.5482,1.5162,1.4181,1.1006,0.85943,0.61843,0.34127,0.069324,-0.21546,-0.46223,-0.55931,-0.60676,-0.50977,-0.35904,-0.12525,0.11379,0.39112,0.68102,0.97924,1.2687,1.3595,1.4069,1.4043,1.3802,1.3907,1.4334,1.486,1.5057,1.4187,1.1767,0.88243,0.67976,0.3737,0.11022,-0.1472,-0.36582,-0.53009,-0.57649,-0.66416,-0.78239,-0.85158,-0.97832,-1.1502,-1.2735,-1.405,-1.3772,-1.2818,-1.163,-1.0172,-0.86057,-0.78286,-0.69957,-0.60578,-0.72589,-0.87403,-1.0006,-1.0659,-1.1632,-1.2603,-1.29,-1.3194,-1.2615,-1.1779,-1.0464,-0.9341,-0.78661,-0.66677,0
-0.7377,-0.74156,-0.53407,-0.24287,0.066908,0.4135,0.67115,1.0219,1.3149,1.3805,1.4011,1.4583,1.4942,1.6017,1.4714,1.1878,0.90303,0.57748,0.26853,-0.059886,-0.36861,-0.63103,-0.78419,-0.71896,-0.57745,-0.3462,-0.10763,0.16991,0.46111,0.75779,1.0676,1.3183,1.4105,1.2547,1.3574,1.4459,1.4266,1.4581,1.4985,1.4721,1.2442,1.0022,0.86647,1.0202,0.74265,0.42535,0.11521,-0.18562,-0.44937,-0.66729,-0.63714,-0.66848,-0.79244,-0.97994,-1.1692,-1.3342,-1.4921,-1.4779,-1.3723,-1.1676,-1.018,-0.82342,-0.62754,-0.49655,-0.32881,-0.26685,-0.37171,-0.5696,-0.73503,-0.86417,-1.0239,-1.1672,-1.2528,-1.3394,-1.3742,-1.3281,-1.2156,-1.0433,-0.88987,-0.76713,0
-0.6141,-0.55627,-0.44928,-0.21884,0.031909,0.3255,0.64476,0.97688,1.2392,1.3974,1.4271,1.4213,1.4194,1.5381,1.5372,1.3738,1.1065,0.80046,0.59008,0.30321,-0.014228,-0.3044,-0.54333,-0.67215,-0.58455,-0.45743,-0.28876,-0.076274,0.15203,0.40867,0.68669,0.96992,1.0304,1.2484,1.4088,1.4075,1.399,1.3909,1.4214,1.4645,1.5418,1.5054,1.3298,1.029,0.70922,0.41237,0.13084,-0.10852,-0.33817,-0.50739,-0.52546,-0.61505,-0.73401,-0.88549,-0.96314,-1.1087,-1.247,-1.3611,-1.3862,-1.2962,-1.175,-1.0366,-0.91151,-0.84024,-0.7934,-0.76296,-0.85087,-0.92934,-0.99685,-1.0911,-1.2098,-1.2895,-1.328,-1.2559,-1.2203,-1.1183,-0.97035,-0.85523,-0.70366,-0.58458,0
-0.71217,-0.61475,-0.52567,-0.26885,0.032007,0.3336,0.66531,0.97178,1.2093,1.4256,1.471,1.462,1.5144,1.631,1.5657,1.4046,1.2341,1.0162,0.74262,0.46364,0.17447,-0.11793,-0.40655,-0.61433,-0.67704,-0.62192,-0.43869,-0.2431,0.008946,0.29717,0.60128,0.89096,1.1724,1.2751,1.3525,1.4206,1.4306,1.4312,1.4203,1.4477,1.3791,1.2844,1.0189,0.92027,0.69877,0.37588,0.074039,-0.19026,-0.45769,-0.6324,-0.71077,-0.6002,-0.45909,-0.53093,-0.64986,-0.84415,-1.0097,-1.18,-1.367,-1.4827,-1.3767,-1.261,-1.0912,-0.96848,-0.81815,-0.66277,-0.56235,-0.65229,-0.76771,-0.90765,-1.0453,-1.172,-1.2515,-1.3469,-1.3106,-1.2709,-1.1352,-1.0647,-0.94859,-0.84774,0
-0.79886,-0.69424,-0.47235,-0.17104,0.13476,0.46507,0.76989,1.0096,1.3017,1.4388,1.3729,1.3766,1.4609,1.5537,1.4638,1.2304,1.001,0.70934,0.42698,0.12381,-0.15974,-0.45082,-0.68047,-0.76763,-0.70506,-0.49898,-0.26138,0.019752,0.30187,0.6178,0.91933,1.2613,1.4811,1.5635,1.3477,1.198,1.2985,1.3408,1.3857,1.2964,1.3447,1.4601,1.2732,0.96358,0.65552,0.32154,0.035328,-0.26628,-0.5148,-0.72327,-0.37039,-0.52718,-0.65373,-0.81135,-0.97304,-1.1484,-1.2855,-1.3721,-1.4493,-1.3385,-1.254,-1.0829,-0.89968,-0.6889,-0.55007,-0.56219,-0.69355,-0.87682,-0.96738,-1.1355,-1.1861,-1.3192,-1.3349,-1.2972,-1.179,-1.0776,-0.92421,-0.76896,-0.58298,-0.4492,0
-0.81033,-0.76712,-0.55091,-0.30967,-0.009993,0.3122,0.63361,0.94093,1.2273,1.4884,1.4991,1.4164,1.4937,1.6236,1.6103,1.4117,1.166,0.91684,0.65677,0.36161,0.059082,-0.2598,-0.56476,-0.72101,-0.75493,-0.68583,-0.54537,-0.34033,-0.066318,0.21254,0.50589,0.78655,1.1149,1.4159,1.5334,1.4363,1.4047,1.3436,1.3908,1.4105,1.4799,1.4704,1.2307,0.91806,0.61672,0.29044,-0.011014,-0.28975,-0.4934,-0.70597,-0.3142,-0.42775,-0.57561,-0.79593,-1.0128,-1.1801,-1.3746,-1.5175,-1.4588,-1.2258,-1.0844,-0.88833,-0.6961,-0.50033,-0.35678,-0.39683,-0.54464,-0.74079,-0.88215,-1.0675,-1.2091,-1.2931,-1.3088,-1.3557,-1.2779,-1.1745,-0.98904,-0.82464,-0.60683,-0.41152,1
-0.91293,-0.79104,-0.55407,-0.28096,-0.003213,0.32392,0.65295,0.99999,1.2587,1.5962,1.516,1.426,1.4801,1.5767,1.6145,1.3756,1.0831,0.81781,0.56007,0.21581,-0.11433,-0.4288,-0.66611,-0.82585,-0.857,-0.69251,-0.48251,-0.19977,0.12227,0.45156,0.7513,1.0913,1.412,1.5036,1.482,1.441,1.4249,1.3756,1.3669,1.5466,1.4012,1.2038,0.93569,0.57045,0.53869,0.23914,-0.094142,-0.38614,-0.59867,-0.75086,-0.21769,-0.34328,-0.54974,-0.72183,-0.95136,-1.1434,-1.3502,-1.5366,-1.5085,-1.2841,-1.0718,-0.85929,-0.66812,-0.46377,-0.31359,-0.34209,-0.49803,-0.6536,-0.86634,-1.0093,-1.1667,-1.2529,-1.3389,-1.3489,-1.2732,-1.1688,-1.0014,-0.8234,-0.61356,-0.37606,1
-0.65882,-0.68017,-0.48881,-0.23942,0.053359,0.35192,0.6061,0.84264,1.173,1.3756,1.4403,1.4561,1.4776,1.4823,1.3648,1.1677,0.83365,0.62645,0.39772,0.17368,-0.092341,-0.37438,-0.56953,-0.66519,-0.61078,-0.40616,-0.1806,0.064,0.34745,0.61181,0.91003,1.1494,1.3794,1.4976,1.5583,1.4811,1.4004,1.4209,1.4476,1.5387,1.5165,1.4634,1.2136,0.93848,0.66564,0.36745,0.10395,-0.17647,-0.40027,-0.6041,-0.66595,-0.69377,-0.79033,-0.92491,-1.0137,-1.1696,-1.2769,-1.3335,-1.2939,-1.1927,-1.071,-0.94185,-0.80941,-0.755,-0.65603,-0.69322,-0.75893,-0.85714,-0.95132,-1.0834,-1.1633,-1.2233,-1.2921,-1.2835,-1.2526,-1.1543,-1.0246,-0.93204,-0.79612,-0.69742,0
-0.72673,-0.63941,-0.44834,-0.17303,0.088638,0.42815,0.63644,0.83204,1.1354,1.2661,1.3175,1.2815,1.3516,1.3884,1.3191,1.1133,0.88138,0.64308,0.32862,0.024957,-0.25855,-0.50535,-0.64583,-0.59754,-0.44295,-0.24344,-0.0594,0.21364,0.50633,0.80473,1.1256,1.4039,1.5507,1.5406,1.3584,1.2507,1.2234,1.2807,1.4274,1.5051,1.5681,1.5216,1.2751,0.95059,0.62234,0.35137,0.081511,-0.19107,-0.42852,-0.60668,-0.50789,-0.65697,-0.7279,-0.85697,-1.0261,-1.2016,-1.3619,-1.512,-1.4762,-1.2888,-1.1123,-0.92649,-0.74062,-0.59916,-0.45182,-0.51416,-0.63283,-0.81825,-0.99764,-1.1486,-1.278,-1.412,-1.4705,-1.4448,-1.3275,-1.1659,-1.0254,-0.81201,-0.66079,-0.47617,1
-0.72464,-0.63869,-0.45026,-0.21732,0.068997,0.3472,0.66913,0.95967,1.2228,1.474,1.5126,1.4378,1.3989,1.4497,1.5568,1.4864,1.2624,1.0746,0.74228,0.42465,0.17582,-0.1336,-0.3912,-0.65596,-0.72015,-0.67931,-0.542,-0.34475,-0.095771,0.1602,0.44766,0.73759,1.0228,1.3515,1.4531,1.4725,1.3812,1.3571,1.4009,1.4089,1.5262,1.4825,1.2733,0.98421,0.66942,0.34297,0.056436,-0.19689,-0.43524,-0.61418,-0.43311,-0.53109,-0.64778,-0.81667,-0.95661,-1.0986,-1.2598,-1.3834,-1.3942,-1.3019,-1.1459,-1.0508,-0.91453,-0.76201,-0.65057,-0.58451,-0.73111,-0.85248,-0.99393,-1.1037,-1.1665,-1.2491,-1.2926,-1.2762,-1.1939,-1.0858,-0.96808,-0.86082,-0.72003,-0.52674,0
-0.76532,-0.68344,-0.4888,-0.19902,0.12649,0.35612,0.69562,1.0726,1.3076,1.3537,1.3947,1.3738,1.4578,1.53,1.5186,1.339,1.0079,0.71119,0.35618,0.035107,-0.24794,-0.53582,-0.62673,-0.72673,-0.66204,-0.45761,-0.22764,0.047424,0.31039,0.61756,0.93537,1.2344,1.4182,1.1968,1.1485,1.1667,1.2898,1.4045,1.3871,1.4391,1.4575,1.4784,1.3183,0.99883,0.66158,0.34947,0.064871,-0.22574,-0.49374,-0.69547,-0.31449,-0.46933,-0.61527,-0.7645,-0.9567,-1.1791,-1.3586,-1.5645,-1.5526,-1.3671,-1.2286,-0.99106,-0.78334,-0.56977,-0.45331,-0.35727,-0.48181,-0.73426,-0.91373,-1.0815,-1.2264,-1.3251,-1.3746,-1.3827,-1.3188,-1.1882,-1.0255,-0.84784,-0.66099,-0.43776,1
-0.68834,-0.69951,-0.54941,-0.26388,-0.024576,0.29603,0.60256,0.89881,1.1375,1.4138,1.4348,1.3983,1.4525,1.5548,1.5725,1.4299,1.199,0.94074,0.62622,0.31858,0.020233,-0.27046,-0.55745,-0.68135,-0.7141,-0.58554,-0.4819,-0.23422,0.002956,0.28807,0.56043,0.86561,1.1794,1.3981,1.4937,1.4257,1.3997,1.4102,1.3055,1.3892,1.5996,1.5457,1.3091,0.99086,0.69619,0.37069,0.064268,-0.21614,-0.46111,-0.67587,-0.46322,-0.37573,-0.50642,-0.63778,-0.79971,-0.94677,-1.1416,-1.3263,-1.3827,-1.4177,-1.3141,-1.1358,-0.98393,-0.81823,-0.70459,-0.60771,-0.52627,-0.69044,-0.79844,-0.93185,-1.1148,-1.259,-1.3479,-1.3098,-1.2968,-1.224,-1.0899,-0.94661,-0.79106,-0.59836,0
-0.90283,-0.83528,-0.65562,-0.36072,-0.020669,0.26218,0.53508,0.82393,1.0834,1.3819,1.5704,1.4792,1.4292,1.4862,1.6061,1.5726,1.399,1.1063,0.8513,0.53721,0.23865,-0.093439,-0.39331,-0.69025,-0.87879,-0.83305,-0.7031,-0.46648,-0.15974,0.051004,0.33788,0.65761,1.0099,1.2431,1.4597,1.4505,1.3128,1.3715,1.3718,1.3785,1.4685,1.5125,1.3262,0.98461,0.68455,0.3456,0.018295,-0.30913,-0.59149,-0.83448,-0.13793,-0.19648,-0.40704,-0.61553,-0.76074,-0.97603,-1.1909,-1.3791,-1.5303,-1.4174,-1.2489,-1.056,-0.8592,-0.644,-0.49937,-0.51353,-0.63155,-0.80522,-0.99552,-1.1618,-1.3021,-1.3372,-1.3438,-1.2319,-1.1422,-1.0078,-0.85004,-0.67994,-0.47035,-0.22687,1
-0.56587,-0.48164,-0.22916,-0.10189,0.13261,0.39612,0.5965,0.81903,1.1106,1.26,1.3398,1.3702,1.4006,1.2985,1.2231,0.92659,0.78744,0.47074,0.2124,-0.069762,-0.24899,-0.4245,-0.44842,-0.36677,-0.21336,0.054823,0.31525,0.55452,0.80187,0.71936,0.79815,0.96349,1.2191,1.4157,1.3231,1.2981,1.3588,1.4084,1.5475,1.6619,1.7627,1.6009,1.299,0.99771,0.69726,0.39131,0.094762,-0.15068,-0.40026,-0.52748,-0.64022,-0.72096,-0.80088,-0.97557,-1.0757,-1.2459,-1.2961,-1.3809,-1.407,-1.2837,-1.1701,-1.0597,-0.9276,-0.85022,-0.7609,-0.71433,-0.80093,-0.87286,-0.97203,-1.1467,-1.272,-1.4077,-1.472,-1.3477,-1.2462,-1.1034,-1.0322,-0.9074,-0.82153,-0.68674,0
-0.54624,-0.49251,-0.32016,-0.094946,0.20333,0.42415,0.6174,0.90959,1.0839,1.1901,1.3533,1.3301,1.3145,1.2462,1.0962,0.87391,0.61642,0.3784,0.063021,-0.23237,-0.45995,-0.62542,-0.58252,-0.47611,-0.27006,-0.01778,0.16322,0.44375,0.73116,1.0293,1.3332,1.4989,1.4669,1.5147,1.462,1.3733,1.3344,1.3436,1.2628,1.3594,1.5225,1.6085,1.3138,1.0157,0.70678,0.40302,0.10253,-0.16927,-0.34023,-0.52929,-0.58639,-0.70488,-0.81607,-0.92599,-1.0679,-1.2497,-1.4079,-1.4741,-1.4049,-1.2458,-1.0861,-0.98838,-0.8442,-0.6941,-0.62215,-0.6191,-0.73724,-0.93389,-1.0365,-1.1735,-1.258,-1.4034,-1.4721,-1.3756,-1.2616,-1.1068,-0.97949,-0.79137,-0.68544,-0.58054,1
-0.65101,-0.6138,-0.40385,-0.20794,0.021982,0.2953,0.48579,0.8002,1.0288,1.1853,1.3216,1.3677,1.4235,1.3564,1.2617,1.0774,0.80571,0.49381,0.20198,-0.077702,-0.33609,-0.58764,-0.62984,-0.63906,-0.44196,-0.22586,0.045793,0.31207,0.58441,0.90612,1.2048,1.4779,1.6572,1.6166,1.4712,1.4024,1.3821,1.3594,1.2687,1.3226,1.4165,1.4868,1.3198,1.016,0.71366,0.41427,0.13336,-0.15046,-0.40082,-0.57224,-0.4822,-0.63902,-0.72112,-0.89685,-1.0577,-1.2466,-1.3689,-1.454,-1.4279,-1.2937,-1.1752,-1.0069,-0.83617,-0.66467,-0.57271,-0.5174,-0.63283,-0.83736,-0.94025,-1.1116,-1.2512,-1.3677,-1.4109,-1.3445,-1.2498,-1.0939,-0.97101,-0.84287,-0.7119,-0.57377,1
-0.63155,-0.61989,-0.484,-0.22573,0.037805,0.31315,0.61009,0.90628,1.1754,1.4778,1.567,1.4454,1.4213,1.4315,1.5334,1.5806,1.3605,1.109,0.82644,0.55436,0.2309,-0.038595,-0.30673,-0.56563,-0.65663,-0.5786,-0.44468,-0.2528,-0.02467,0.22572,0.51134,0.79526,1.0869,1.3363,1.3469,1.3352,1.3646,1.3545,1.3504,1.3907,1.415,1.4063,1.2386,0.99945,0.66122,0.33327,0.084212,-0.16467,-0.4344,-0.59823,-0.72376,-0.58066,-0.55177,-0.66375,-0.80375,-0.912,-1.0795,-1.2143,-1.3559,-1.3746,-1.3115,-1.1709,-1.0274,-0.90919,-0.76334,-0.68914,-0.65121,-0.74765,-0.83655,-0.98052,-1.0542,-1.156,-1.2272,-1.2939,-1.3447,-1.273,-1.2001,-1.0791,-0.94607,-0.86808,0
-0.7405,-0.68687,-0.49891,-0.26203,0.014654,0.29711,0.62056,0.962,1.1745,1.2342,1.2239,1.2938,1.2951,1.2626,1.2211,0.98195,0.68074,0.34452,0.029766,-0.2693,-0.53071,-0.69366,-0.74214,-0.60684,-0.53094,-0.29332,0.003022,0.26862,0.58116,0.86239,1.1494,1.4859,1.7531,1.7232,1.5682,1.4445,1.2888,1.2307,1.2803,1.4325,1.5967,1.6552,1.354,1.0377,0.72348,0.39815,0.096593,-0.19371,-0.45364,-0.65979,-0.39845,-0.52723,-0.65116,-0.88374,-1.0667,-1.2356,-1.4226,-1.5083,-1.3738,-1.1775,-1.0251,-0.84161,-0.76997,-0.77205,-0.64147,-0.50062,-0.56025,-0.68844,-0.88763,-1.0255,-1.1837,-1.2746,-1.3732,-1.3482,-1.2954,-1.1653,-1.0052,-0.80565,-0.56744,-0.4312,1
-0.65351,-0.57458,-0.38949,-0.15877,0.13361,0.35988,0.68277,0.92108,1.213,1.2525,1.2817,1.3127,1.3709,1.3935,1.3726,1.1343,0.80941,0.55642,0.28504,-0.017047,-0.30226,-0.51785,-0.64488,-0.6021,-0.44606,-0.22278,0.041793,0.31555,0.57976,0.87857,1.1479,1.4014,1.6069,1.5676,1.3712,1.353,1.2968,1.2441,1.2324,1.3057,1.474,1.5352,1.3036,1.0011,0.68965,0.40382,0.11079,-0.14099,-0.38498,-0.5678,-0.62417,-0.65432,-0.77583,-0.89663,-0.96962,-1.1312,-1.261,-1.408,-1.4389,-1.3285,-1.15,-0.99331,-0.85953,-0.66876,-0.58123,-0.55355,-0.71582,-0.84493,-0.96767,-1.0636,-1.1392,-1.2193,-1.3236,-1.3509,-1.3371,-1.2612,-1.1245,-1.0053,-0.91545,-0.75399,0
-0.69061,-0.59824,-0.43088,-0.14491,0.14223,0.34882,0.61555,0.88815,1.1641,1.3979,1.3312,1.3394,1.3927,1.4932,1.5444,1.3944,1.2011,0.87552,0.55135,0.26606,-0.023104,-0.31082,-0.53224,-0.64918,-0.58683,-0.44578,-0.22931,0.014521,0.24428,0.52374,0.81571,1.1322,1.3353,1.4298,1.3748,1.2887,1.2858,1.3013,1.3323,1.4818,1.4447,1.433,1.2449,0.94799,0.6269,0.34174,0.065351,-0.19726,-0.45095,-0.588,-0.52242,-0.65743,-0.78822,-0.97201,-1.1048,-1.261,-1.4218,-1.4869,-1.4745,-1.2917,-1.1102,-0.93831,-0.78522,-0.5705,-0.41202,-0.41678,-0.52832,-0.71849,-0.88029,-1.0039,-1.1193,-1.276,-1.294,-1.3549,-1.3663,-1.2862,-1.1832,-1.0346,-0.84528,-0.62838,1
-0.89471,-0.83264,-0.62426,-0.32671,-0.002689,0.3544,0.67852,0.91875,1.2328,1.4736,1.4082,1.3564,1.4136,1.5257,1.6021,1.511,1.3178,1.0369,0.77991,0.49346,0.16706,-0.13789,-0.43038,-0.69464,-0.85672,-0.80389,-0.6421,-0.38482,-0.098572,0.17357,0.46837,0.77008,1.0898,1.3699,1.448,1.407,1.3886,1.3559,1.3733,1.3719,1.4274,1.4046,1.2215,0.88778,0.56608,0.2437,-0.049967,-0.33835,-0.60065,-0.77391,-0.24168,-0.2882,-0.52155,-0.71213,-0.95683,-1.2227,-1.4565,-1.6408,-1.4893,-1.2656,-1.068,-0.84969,-0.65161,-0.4535,-0.29127,-0.26687,-0.39804,-0.58659,-0.79381,-1.058,-1.2162,-1.3259,-1.393,-1.4154,-1.3696,-1.1899,-0.97877,-0.78561,-0.5153,-0.34248,1
-0.54925,-0.46703,-0.32036,-0.10411,0.17302,0.40929,0.66547,0.97791,1.1738,1.305,1.3142,1.3519,1.3882,1.4325,1.293,1.0363,0.76097,0.48481,0.22955,-0.059941,-0.21888,-0.42263,-0.54498,-0.47315,-0.32828,-0.11504,0.10217,0.34985,0.56706,0.85692,1.1003,1.3495,1.356,1.3127,1.3718,1.3486,1.3155,1.3516,1.3604,1.4749,1.502,1.4784,1.3029,1.0163,0.72207,0.4292,0.15515,-0.080265,-0.31373,-0.47933,-0.6204,-0.71888,-0.81455,-0.98111,-1.1118,-1.1903,-1.2946,-1.3856,-1.3384,-1.2288,-1.1218,-1.0051,-0.91242,-0.85196,-0.81551,-0.87898,-0.9725,-1.0597,-1.1225,-1.2403,-1.3005,-1.3532,-1.3938,-1.3283,-1.1632,-1.0659,-0.96464,-0.82801,-0.6907,-0.58891,0
-0.68418,-0.60994,-0.43249,-0.19407,0.09219,0.38713,0.69919,0.9464,1.2306,1.4121,1.3884,1.3745,1.3724,1.4818,1.454,1.2891,1.0957,0.85542,0.58761,0.26376,-0.010415,-0.27322,-0.5051,-0.66225,-0.60523,-0.46661,-0.29096,-0.069339,0.19142,0.45174,0.74642,1.0356,1.2613,1.4306,1.3944,1.3966,1.3315,1.3422,1.4132,1.5395,1.5261,1.478,1.2249,0.94439,0.66583,0.34821,0.067342,-0.21195,-0.40266,-0.56517,-0.56593,-0.49059,-0.60226,-0.73842,-0.87293,-1.0009,-1.1602,-1.3389,-1.4634,-1.3892,-1.2167,-1.0961,-0.9496,-0.81221,-0.66584,-0.6156,-0.63095,-0.76999,-0.90646,-1.0425,-1.2058,-1.367,-1.4457,-1.4395,-1.3065,-1.1781,-1.0429,-0.96927,-0.78883,-0.66363,0
-0.72316,-0.6688,-0.49076,-0.23188,0.021278,0.34647,0.61871,0.93832,1.2688,1.4286,1.4026,1.4109,1.3895,1.4552,1.3724,1.2291,0.92847,0.67112,0.36373,0.063993,-0.23308,-0.50166,-0.67048,-0.61482,-0.5767,-0.38599,-0.16691,0.10142,0.33812,0.61032,0.91884,1.2087,1.4821,1.4722,1.4304,1.3103,1.382,1.3734,1.4068,1.4908,1.4794,1.5311,1.2778,0.96028,0.64037,0.36694,0.076833,-0.1946,-0.43378,-0.61018,-0.54018,-0.67774,-0.80658,-0.92225,-1.0869,-1.2648,-1.3841,-1.4182,-1.2876,-1.2162,-1.0954,-0.92768,-0.79301,-0.57473,-0.46727,-0.53562,-0.63448,-0.80534,-0.96869,-1.1181,-1.1877,-1.2578,-1.3265,-1.3736,-1.2391,-1.1531,-1.037,-0.86374,-0.72228,-0.57903,1
-0.56746,-0.5213,-0.40982,-0.19364,0.076128,0.36123,0.63008,0.92468,1.1477,1.3966,1.4654,1.3819,1.3843,1.4661,1.4864,1.3214,1.1721,0.90997,0.62921,0.33831,0.025578,-0.18302,-0.44198,-0.55212,-0.57522,-0.4338,-0.26792,-0.068946,0.16297,0.41791,0.68121,0.96534,1.2448,1.364,1.3532,1.4637,1.3493,1.3713,1.343,1.4503,1.4609,1.4758,1.2846,1.0555,0.77867,0.49422,0.19784,-0.071888,-0.30971,-0.5166,-0.83195,-0.86031,-0.94495,-1.0027,-1.0805,-1.1893,-1.2516,-1.2812,-1.241,-1.171,-1.0759,-1.012,-0.93986,-0.81542,-0.7358,-0.69975,-0.78815,-0.85592,-0.94222,-1.0502,-1.1084,-1.1752,-1.2314,-1.2532,-1.2069,-1.1566,-1.1251,-1.0628,-0.96311,-0.86587,0
-0.61422,-0.56109,-0.39002,-0.11804,0.15827,0.48814,0.7641,1.0767,1.3834,1.4896,1.5371,1.5661,1.5184,1.4282,1.2231,0.84959,0.52157,0.22053,-0.097193,-0.34715,-0.52837,-0.68253,-0.65001,-0.54953,-0.36249,-0.084805,0.18179,0.47615,0.75336,1.0618,1.3516,1.4146,1.2486,1.2698,1.4362,1.5157,1.4299,1.3665,1.4631,1.5826,1.3896,1.0996,0.8833,0.59649,0.51402,0.43387,0.17676,-0.10411,-0.33528,-0.54728,-0.57544,-0.62704,-0.70581,-0.85969,-1.0157,-1.1231,-1.2711,-1.3663,-1.3131,-1.2554,-1.1699,-1.0148,-0.87491,-0.77849,-0.72154,-0.69346,-0.77554,-0.89222,-1.0054,-1.1125,-1.2418,-1.3026,-1.3078,-1.2544,-1.2014,-1.1283,-1.0054,-0.9107,-0.74891,-0.64509,0
-0.58335,-0.54051,-0.35332,-0.12183,0.16517,0.41406,0.60439,0.80198,1.1045,1.2121,1.3382,1.3828,1.3981,1.3199,1.2083,0.9859,0.71446,0.49897,0.27085,-0.025822,-0.29741,-0.47522,-0.58624,-0.58013,-0.34904,-0.14336,0.12973,0.36514,0.63727,0.88642,1.1694,1.4142,1.482,1.4471,1.3486,1.3499,1.3753,1.2446,1.3167,1.4367,1.595,1.597,1.3448,1.029,0.71937,0.44621,0.15887,-0.089719,-0.32985,-0.50704,-0.58925,-0.656,-0.75933,-0.93876,-1.0344,-1.2027,-1.2713,-1.3215,-1.2936,-1.2347,-1.2083,-1.1298,-1.0026,-0.9024,-0.76149,-0.65487,-0.72502,-0.86622,-1.0106,-1.143,-1.228,-1.3155,-1.3716,-1.3558,-1.2437,-1.17,-1.0897,-0.94601,-0.80551,-0.69833,1
-0.50403,-0.4191,-0.34929,-0.16168,0.11958,0.37349,0.59734,0.79216,1.0869,1.3048,1.3835,1.4178,1.457,1.4355,1.3395,1.1078,0.8712,0.61871,0.38281,0.10984,-0.13834,-0.37405,-0.54746,-0.52482,-0.47462,-0.31414,-0.077396,0.16047,0.40549,0.70946,0.98193,1.161,1.3738,1.4137,1.4821,1.3835,1.3593,1.3774,1.4863,1.605,1.5769,1.5295,1.2268,0.93639,0.66149,0.39983,0.14657,-0.09118,-0.30417,-0.47696,-0.8363,-0.85016,-0.95946,-1.0999,-1.2256,-1.294,-1.3495,-1.2872,-1.2382,-1.1522,-1.0876,-0.93559,-0.82429,-0.74844,-0.66801,-0.66362,-0.73985,-0.8917,-0.95773,-1.0526,-1.0777,-1.1602,-1.2306,-1.2716,-1.2236,-1.2202,-1.1176,-1.0197,-0.95507,-0.87934,0
-0.54054,-0.48597,-0.3069,-0.084644,0.11194,0.42103,0.63059,0.89215,1.0056,1.04,1.0096,1.0525,1.0332,0.96396,0.73341,0.47858,0.18514,-0.1005,-0.31654,-0.56853,-0.5064,-0.38225,-0.20693,-0.009194,0.21126,0.43022,0.67936,0.84591,1.1406,1.4225,1.6616,1.7188,1.5636,1.5641,1.368,1.0814,0.96899,1.127,1.4216,1.4303,1.5967,1.6461,1.405,1.1605,0.82999,0.55382,0.26822,0.010961,-0.23856,-0.45839,-0.58289,-0.64651,-0.70306,-0.81212,-0.91362,-1.0471,-1.1762,-1.2845,-1.382,-1.3442,-1.2792,-1.1829,-1.1627,-1.033,-0.98023,-0.91557,-0.91456,-1.0146,-1.1095,-1.2404,-1.3062,-1.3565,-1.3049,-1.2656,-1.1448,-1.0568,-0.96066,-0.86017,-0.79173,-0.68689,0
