att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,target
-0.41493,6.2647,6.3147,0.001777,-0.9084,1.0151,0.084009,-0.19634,0.53127,0.28574,0.26949,0.4391,0.2919,0.42141,0.56059,0.50328,0.55688,0.61475,0.55335,0.50718,0.55199,0.48548,0.34917,0.4251,0.58659,0.53734,0.37998,0.32593,0.33873,0.31271,0.27532,0.31599,0.36688,0.2761,0.13712,0.16606,0.28582,0.24846,0.08875,0.042017,0.10501,0.10065,0.032708,0.006102,0.00466,-0.060205,-0.19914,-0.28902,-0.27445,-0.29119,-0.34935,-0.33863,-0.34721,-0.39422,-0.35997,-0.35032,-0.41647,-0.42471,-0.43531,-0.47448,-0.43571,-0.42273,-0.4729,-0.45499,-0.44362,-0.49439,-0.48168,-0.44507,-0.49151,-0.52821,-0.48852,-0.4762,-0.51791,-0.51689,-0.48782,-0.49837,-0.49461,-0.45996,-0.47598,-0.52638,-0.52916,-0.49359,-0.48989,-0.52779,-0.5314,-0.49228,-0.49852,-0.53261,-0.51599,-0.50121,-0.53671,-0.5368,-0.48834,-0.50748,-0.55748,-0.5189,-0.51057,-0.57282,-0.4805,9
1.1827,2.0701,2.8992,3.4912,3.707,3.4932,2.9042,2.091,1.2584,0.60452,0.26196,0.26202,0.53199,0.9265,1.2804,1.4643,1.4232,1.1864,0.84724,0.52288,0.30998,0.25276,0.33336,0.48581,0.62555,0.68195,0.62164,0.45501,0.22617,-0.007774,-0.19851,-0.32137,-0.37869,-0.39255,-0.3917,-0.39871,-0.4227,-0.45918,-0.49574,-0.51989,-0.52528,-0.51396,-0.49439,-0.47687,-0.46892,-0.47268,-0.48507,-0.50023,-0.51342,-0.52013,-0.52073,-0.51832,-0.51683,-0.51945,-0.52285,-0.52664,-0.5304,-0.53424,-0.53816,-0.5422,-0.54709,-0.55307,-0.56046,-0.56668,-0.57009,-0.57019,-0.56727,-0.563,-0.5577,-0.5532,-0.55105,-0.55216,-0.55606,-0.56062,-0.56428,-0.5658,-0.56491,-0.56156,-0.5567,-0.55214,-0.54958,-0.55015,-0.5536,-0.55893,-0.56476,-0.56986,-0.57372,-0.57644,-0.57885,-0.58195,-0.58635,-0.59177,-0.59703,-0.60058,-0.60103,-0.59774,-0.59105,-0.58233,-0.57357,10
-0.45947,1.021,2.7685,4.1692,4.7376,4.36,3.3303,2.163,1.3062,0.92711,0.88697,0.89512,0.72422,0.34537,-0.089032,-0.37844,-0.41762,-0.25605,-0.046732,0.064279,0.025976,-0.10653,-0.23051,-0.27188,-0.22692,-0.1492,-0.1021,-0.11542,-0.17481,-0.24207,-0.28489,-0.29466,-0.28418,-0.2727,-0.27174,-0.28161,-0.29622,-0.3093,-0.31771,-0.32165,-0.32352,-0.31895,-0.31337,-0.31326,-0.31824,-0.32563,-0.33294,-0.33856,-0.3394,-0.33672,-0.33259,-0.32743,-0.32023,-0.31043,-0.29959,-0.29039,-0.28669,-0.29028,-0.29879,-0.30691,-0.31009,-0.30742,-0.30175,-0.29888,-0.3034,-0.31523,-0.32945,-0.33999,-0.34345,-0.3407,-0.33674,-0.33708,-0.34377,-0.35399,-0.36248,-0.36505,-0.36104,-0.35417,-0.35005,-0.35264,-0.36218,-0.37622,-0.39154,-0.40587,-0.41884,-0.43086,-0.44158,-0.4495,-0.45377,-0.45565,-0.45837,-0.46575,-0.47918,-0.49545,-0.50708,-0.50677,-0.49158,-0.46517,-0.43681,1
2.8586,5.3383,5.9211,3.8261,0.70234,-1.0533,-0.82183,0.016794,0.1343,-0.32519,-0.52281,-0.27504,-0.074747,-0.18414,-0.34507,-0.30732,-0.17984,-0.16765,-0.25517,-0.29032,-0.22671,-0.16438,-0.19293,-0.26855,-0.23367,-0.000498,0.3497,0.57535,0.52503,0.28314,0.058702,-0.026017,-0.015783,-0.019946,-0.080737,-0.14709,-0.16372,-0.14387,-0.14772,-0.19903,-0.25805,-0.27758,-0.26142,-0.25117,-0.26866,-0.29819,-0.31063,-0.29599,-0.26462,-0.24194,-0.24907,-0.28576,-0.32191,-0.33179,-0.32947,-0.34439,-0.37448,-0.38001,-0.34767,-0.31661,-0.32931,-0.36726,-0.37703,-0.34752,-0.32336,-0.33753,-0.36313,-0.36013,-0.33088,-0.31376,-0.32272,-0.33399,-0.32158,-0.29169,-0.27617,-0.28857,-0.31382,-0.32845,-0.32529,-0.31034,-0.28936,-0.26624,-0.25536,-0.27012,-0.29871,-0.30421,-0.25408,-0.16361,-0.098466,-0.11025,-0.13957,-0.018537,0.35049,0.78921,0.91853,0.53719,-0.11195,-0.56724,-0.63217,5
-0.5867,1.4986,3.792,5.2002,5.0676,3.5929,1.6708,0.28598,-0.093427,0.29591,0.81979,0.96374,0.65811,0.21048,-0.02542,0.060084,0.29576,0.42455,0.32938,0.099554,-0.082441,-0.10538,-0.003283,0.10233,0.1176,0.042745,-0.052364,-0.10082,-0.089149,-0.05296,-0.035618,-0.053158,-0.092336,-0.13094,-0.1554,-0.16518,-0.16955,-0.16549,-0.16025,-0.16199,-0.17107,-0.18516,-0.20171,-0.21714,-0.22998,-0.24171,-0.25264,-0.26105,-0.26696,-0.27239,-0.27929,-0.2907,-0.30651,-0.3205,-0.32653,-0.32275,-0.31212,-0.30254,-0.30156,-0.3101,-0.3232,-0.33465,-0.34067,-0.34217,-0.34389,-0.3495,-0.35831,-0.36802,-0.37702,-0.38464,-0.39286,-0.40361,-0.4156,-0.42646,-0.43517,-0.44249,-0.45118,-0.46383,-0.47935,-0.49282,-0.49894,-0.49527,-0.48376,-0.47119,-0.46521,-0.46908,-0.48116,-0.49573,-0.50617,-0.51019,-0.5115,-0.5167,-0.53089,-0.55307,-0.57454,-0.58308,-0.57045,-0.53747,-0.49409,1
1.4348,1.398,1.3423,1.269,1.1801,1.0776,0.96409,0.84213,0.71454,0.58425,0.45422,0.32742,0.20672,0.094882,-0.005548,-0.092254,-0.16322,-0.21677,-0.2516,-0.26681,-0.26193,-0.23692,-0.19215,-0.12845,-0.04704,0.050464,0.1621,0.28557,0.41835,0.55768,0.70063,0.84419,0.98533,1.121,1.2483,1.3645,1.4669,1.5532,1.6215,1.6701,1.6976,1.7031,1.6861,1.6467,1.585,1.502,1.3986,1.2765,1.1375,0.98357,0.81723,0.64099,0.45756,0.26971,0.080272,-0.10797,-0.29231,-0.47017,-0.63914,-0.79705,-0.94198,-1.0723,-1.1867,-1.2842,-1.3642,-1.4263,-1.4706,-1.4975,-1.5077,-1.5022,-1.4821,-1.4489,-1.4043,-1.3501,-1.2881,-1.2203,-1.1487,-1.0752,-1.0017,-0.92996,-0.86162,-0.79814,-0.74081,-0.6907,-0.64867,-0.61532,-0.59104,-0.57596,-0.57002,-0.57291,-0.58415,-0.60306,-0.62883,-0.6605,-0.69703,-0.7373,-0.78016,-0.82444,-0.86899,10
0.58673,0.72495,0.85647,0.97928,1.0914,1.1911,1.2767,1.3467,1.4001,1.436,1.4538,1.4534,1.435,1.3992,1.347,1.2796,1.1988,1.1066,1.0051,0.89694,0.78469,0.67111,0.55898,0.45107,0.35003,0.25833,0.17821,0.11162,0.060149,0.024993,0.006908,0.006194,0.022678,0.055715,0.10418,0.16654,0.24086,0.32486,0.41595,0.51132,0.60801,0.70298,0.7932,0.87573,0.94777,1.0068,1.0505,1.0771,1.0851,1.0735,1.0417,0.98966,0.91791,0.82735,0.71935,0.5957,0.45854,0.31031,0.1537,-0.008456,-0.17323,-0.33771,-0.49901,-0.65444,-0.80146,-0.93786,-1.0617,-1.1715,-1.266,-1.3444,-1.4066,-1.4525,-1.4825,-1.4977,-1.499,-1.488,-1.4663,-1.4358,-1.3984,-1.3562,-1.3111,-1.2651,-1.2198,-1.1771,-1.1383,-1.1044,-1.0766,-1.0553,-1.0409,-1.0334,-1.0327,-1.0382,-1.0494,-1.0653,-1.085,-1.1073,-1.1312,-1.1555,-1.1791,10
-0.69155,0.76795,2.4679,3.8229,4.3742,4.0174,3.0427,1.9669,1.256,1.0992,1.3536,1.6761,1.7457,1.4444,0.89214,0.33967,0.002511,-0.056278,0.066293,0.20241,0.22844,0.12921,-0.019043,-0.12072,-0.12949,-0.071683,-0.015284,-0.016,-0.080191,-0.16855,-0.23028,-0.23941,-0.20848,-0.17393,-0.16766,-0.19541,-0.23753,-0.26662,-0.26763,-0.24611,-0.22137,-0.21373,-0.22311,-0.23994,-0.25263,-0.25606,-0.25039,-0.24787,-0.26115,-0.29231,-0.33093,-0.36363,-0.38071,-0.37981,-0.36884,-0.36009,-0.36219,-0.37357,-0.38778,-0.39848,-0.40432,-0.40982,-0.42201,-0.4436,-0.46823,-0.48491,-0.4852,-0.46991,-0.44899,-0.43793,-0.44775,-0.47742,-0.51364,-0.53956,-0.54486,-0.53114,-0.51164,-0.50286,-0.51458,-0.54278,-0.57427,-0.59459,-0.59632,-0.58256,-0.56464,-0.55429,-0.55596,-0.56647,-0.57904,-0.58921,-0.59698,-0.60695,-0.62305,-0.64394,-0.66262,-0.67139,-0.66741,-0.65486,-0.64355,10
-0.17808,1.0244,2.4115,3.6204,4.3164,4.3203,3.675,2.6242,1.5131,0.65585,0.22761,0.22155,0.48284,0.79559,0.97994,0.9563,0.75512,0.47824,0.23814,0.1061,0.089887,0.14509,0.2072,0.2252,0.18041,0.086229,-0.026152,-0.12546,-0.19326,-0.22717,-0.2366,-0.23497,-0.23379,-0.23955,-0.25368,-0.27336,-0.29346,-0.30839,-0.31422,-0.31033,-0.30027,-0.29066,-0.28858,-0.2971,-0.31424,-0.33333,-0.34823,-0.34958,-0.33629,-0.31582,-0.29873,-0.29155,-0.29605,-0.3106,-0.33112,-0.35254,-0.37096,-0.38573,-0.39779,-0.40783,-0.4148,-0.41888,-0.42104,-0.4234,-0.42779,-0.43666,-0.4508,-0.46887,-0.48605,-0.49813,-0.50268,-0.50064,-0.49513,-0.4912,-0.49326,-0.50312,-0.51828,-0.53386,-0.54474,-0.54804,-0.54379,-0.53518,-0.52708,-0.52369,-0.52645,-0.5339,-0.54319,-0.55177,-0.55855,-0.5643,-0.57123,-0.5811,-0.59357,-0.60539,-0.612,-0.60923,-0.59539,-0.57226,-0.54579,10
-0.32606,2.654,5.3917,5.7677,3.7363,1.2676,0.18716,0.51034,0.99676,0.85277,0.4052,0.2788,0.50119,0.64728,0.5336,0.3906,0.42002,0.49555,0.39043,0.11498,-0.1199,-0.1852,-0.1493,-0.13335,-0.15894,-0.17267,-0.14652,-0.11271,-0.10236,-0.12282,-0.15897,-0.17658,-0.16991,-0.15702,-0.16175,-0.18596,-0.20811,-0.21708,-0.22278,-0.24644,-0.28458,-0.30647,-0.29164,-0.25233,-0.22835,-0.2415,-0.2786,-0.3116,-0.32272,-0.31388,-0.29357,-0.27385,-0.27002,-0.29163,-0.33011,-0.35709,-0.35385,-0.33184,-0.32195,-0.34033,-0.36796,-0.37576,-0.35649,-0.33306,-0.33218,-0.35687,-0.38969,-0.41032,-0.41105,-0.39473,-0.37038,-0.3527,-0.35395,-0.37423,-0.3962,-0.40192,-0.39312,-0.38644,-0.39525,-0.41145,-0.41773,-0.40998,-0.40042,-0.40481,-0.42077,-0.43223,-0.42756,-0.41445,-0.41549,-0.43829,-0.46337,-0.46095,-0.43201,-0.4211,-0.46743,-0.54745,-0.57504,-0.48582,-0.31296,9
2.2013,3.6317,4.4017,4.0942,2.8112,1.1603,-0.11755,-0.61136,-0.44464,-0.082847,0.07674,-0.013441,-0.11455,0.002339,0.32824,0.65121,0.78561,0.74746,0.70206,0.76474,0.88135,0.91205,0.82256,0.76512,0.93777,1.3542,1.7632,1.8196,1.3709,0.60423,-0.087633,-0.4036,-0.3303,-0.11156,-0.012874,-0.10428,-0.27249,-0.35858,-0.30733,-0.19891,-0.15111,-0.20482,-0.3054,-0.37042,-0.36628,-0.32813,-0.31072,-0.32928,-0.35984,-0.37276,-0.36223,-0.35326,-0.36931,-0.40266,-0.42983,-0.43478,-0.42016,-0.40889,-0.41928,-0.44276,-0.46453,-0.47547,-0.47864,-0.48727,-0.50887,-0.53458,-0.54948,-0.54599,-0.53034,-0.51897,-0.5232,-0.53876,-0.55367,-0.55998,-0.5595,-0.56205,-0.57344,-0.58752,-0.59375,-0.5875,-0.57458,-0.56803,-0.57566,-0.59165,-0.60333,-0.6019,-0.5893,-0.5776,-0.57843,-0.59305,-0.61469,-0.63553,-0.6526,-0.67033,-0.69436,-0.7241,-0.75289,-0.77148,-0.77296,3
0.81178,0.96544,1.1117,1.2484,1.3732,1.4843,1.5796,1.6576,1.7168,1.7563,1.7753,1.7735,1.751,1.7081,1.6458,1.5653,1.4683,1.3567,1.2328,1.0993,0.95883,0.81436,0.66889,0.52541,0.38689,0.25612,0.13574,0.028083,-0.064807,-0.14128,-0.20009,-0.24045,-0.26204,-0.26499,-0.24997,-0.21802,-0.17064,-0.10974,-0.037527,0.043481,0.13057,0.22087,0.31147,0.39945,0.48198,0.55639,0.62024,0.67137,0.70798,0.72863,0.73231,0.71845,0.68693,0.63807,0.57263,0.49175,0.39693,0.29001,0.17305,0.048353,-0.081685,-0.21458,-0.34786,-0.47912,-0.60607,-0.72664,-0.83896,-0.94148,-1.0329,-1.1123,-1.1792,-1.2332,-1.2744,-1.3033,-1.3207,-1.3273,-1.3245,-1.3135,-1.2959,-1.2732,-1.2469,-1.2186,-1.1897,-1.1616,-1.1355,-1.1123,-1.0928,-1.0777,-1.0672,-1.0616,-1.0607,-1.0643,-1.072,-1.083,-1.0967,-1.1124,-1.129,-1.1459,-1.1621,10
1.5878,2.5504,3.3586,3.7987,3.7313,3.1463,2.1754,1.0534,0.042052,-0.65569,-0.95632,-0.90963,-0.66242,-0.38962,-0.22314,-0.20729,-0.29707,-0.39466,-0.40439,-0.27945,-0.04094,0.23643,0.46206,0.57096,0.54984,0.43752,0.30224,0.20843,0.18923,0.23574,0.3067,0.35202,0.33911,0.26973,0.18133,0.13266,0.18008,0.35361,0.64133,0.98811,1.3089,1.513,1.5315,1.3395,0.9638,0.48133,-0.009138,-0.41337,-0.67022,-0.76097,-0.71638,-0.60066,-0.48404,-0.41765,-0.41922,-0.47381,-0.54677,-0.60253,-0.61991,-0.59939,-0.55886,-0.52252,-0.5082,-0.52041,-0.55015,-0.58143,-0.599,-0.59566,-0.57517,-0.54835,-0.52725,-0.5184,-0.52284,-0.53607,-0.55172,-0.56329,-0.56867,-0.56949,-0.56944,-0.57104,-0.57513,-0.58123,-0.58818,-0.59472,-0.59908,-0.60202,-0.60478,-0.60927,-0.61344,-0.61712,-0.62058,-0.62427,-0.62843,-0.63304,-0.6378,-0.64206,-0.64499,-0.64581,-0.64442,10
-0.94107,0.093454,1.2967,2.2969,2.7858,2.6596,2.0637,1.3153,0.74744,0.55881,0.74255,1.1218,1.4634,1.603,1.5141,1.2939,1.0872,1.0027,1.0645,1.2195,1.3857,1.5051,1.5671,1.5964,1.6191,1.6366,1.6191,1.5241,1.325,1.0322,0.69129,0.36406,0.104,-0.06199,-0.13873,-0.15486,-0.14732,-0.14774,-0.17436,-0.23051,-0.306,-0.3841,-0.4487,-0.49077,-0.50503,-0.5008,-0.49208,-0.48886,-0.49241,-0.49922,-0.50342,-0.49816,-0.48219,-0.46202,-0.44788,-0.44417,-0.45133,-0.4645,-0.47577,-0.47346,-0.45464,-0.42537,-0.39938,-0.38837,-0.40447,-0.45174,-0.52215,-0.59756,-0.6613,-0.70237,-0.71731,-0.71203,-0.69955,-0.69295,-0.6982,-0.71431,-0.73535,-0.75476,-0.76757,-0.77524,-0.78362,-0.79949,-0.82504,-0.85872,-0.89529,-0.92825,-0.95209,-0.966,-0.97336,-0.97914,-0.98755,-1.0011,-1.0197,-1.0395,-1.056,-1.0658,-1.068,-1.0635,-1.0559,8
-0.43793,1.1534,3.0321,4.5236,5.0769,4.5371,3.2063,1.6642,0.4638,-0.12002,-0.15898,0.052955,0.21388,0.17957,-0.005257,-0.19644,-0.27592,-0.22693,-0.12201,-0.053197,-0.064658,-0.13462,-0.20661,-0.2364,-0.21956,-0.18485,-0.16627,-0.17813,-0.21121,-0.24609,-0.26899,-0.27875,-0.28266,-0.28758,-0.29386,-0.29734,-0.2943,-0.28445,-0.27075,-0.25798,-0.25138,-0.24695,-0.24874,-0.25894,-0.2717,-0.27917,-0.27691,-0.26608,-0.25157,-0.24074,-0.2382,-0.24214,-0.24601,-0.2434,-0.23255,-0.21688,-0.20412,-0.20104,-0.20866,-0.22183,-0.23308,-0.23732,-0.23418,-0.22875,-0.22755,-0.23398,-0.24637,-0.26028,-0.27182,-0.27972,-0.28605,-0.29367,-0.3031,-0.3116,-0.31553,-0.31331,-0.30667,-0.30046,-0.29936,-0.30467,-0.31357,-0.32207,-0.32808,-0.33274,-0.33977,-0.35214,-0.36904,-0.3857,-0.39731,-0.40273,-0.40561,-0.41255,-0.42818,-0.45072,-0.47121,-0.47902,-0.46808,-0.44089,-0.40826,1
-0.7475,0.76824,2.4716,3.748,4.1213,3.4906,2.1805,0.76667,-0.21239,-0.50078,-0.20221,0.33434,0.73716,0.80958,0.59346,0.29026,0.10855,0.14026,0.32934,0.53501,0.6337,0.58968,0.45874,0.33683,0.29808,0.35792,0.47913,0.60528,0.69553,0.73888,0.74807,0.74472,0.74728,0.76684,0.80789,0.8698,0.9437,1.0105,1.044,1.0204,0.92766,0.76944,0.57255,0.36592,0.17157,0.001593,-0.13784,-0.24871,-0.33507,-0.39869,-0.43905,-0.458,-0.46139,-0.45694,-0.45527,-0.46556,-0.49135,-0.52574,-0.55949,-0.58433,-0.5962,-0.59732,-0.59624,-0.60199,-0.61647,-0.63641,-0.65565,-0.66944,-0.67346,-0.67131,-0.66986,-0.67373,-0.68326,-0.69743,-0.71456,-0.73051,-0.74444,-0.75796,-0.77408,-0.78913,-0.80197,-0.81289,-0.8233,-0.83424,-0.84767,-0.86375,-0.8786,-0.88803,-0.89109,-0.89228,-0.89736,-0.91176,-0.9351,-0.95938,-0.9721,-0.96489,-0.93931,-0.90626,-0.88089,9
-0.73806,-0.11194,0.63204,1.4263,2.1923,2.851,3.3336,3.5907,3.5999,3.3677,2.929,2.3412,1.6759,1.0088,0.40893,-0.069804,-0.395,-0.55829,-0.57414,-0.47535,-0.30609,-0.11389,0.058137,0.17757,0.22654,0.20277,0.11788,-0.006515,-0.14394,-0.26856,-0.35987,-0.4059,-0.40457,-0.36304,-0.29536,-0.21909,-0.15165,-0.10688,-0.092757,-0.11036,-0.15425,-0.21399,-0.27659,-0.32911,-0.36114,-0.36648,-0.34407,-0.29778,-0.23543,-0.16712,-0.10335,-0.053222,-0.023057,-0.015592,-0.029876,-0.061758,-0.10485,-0.15175,-0.19525,-0.22942,-0.25034,-0.25651,-0.24878,-0.23008,-0.20481,-0.17822,-0.15561,-0.14179,-0.1405,-0.15414,-0.18348,-0.22774,-0.28466,-0.35073,-0.42161,-0.49264,-0.55924,-0.61749,-0.66496,-0.70076,-0.72265,-0.73209,-0.73183,-0.72542,-0.71656,-0.70863,-0.70431,-0.70425,-0.70848,-0.71598,-0.725,-0.73343,-0.73927,-0.74124,-0.73817,-0.73022,-0.71845,-0.70456,-0.69061,10
-0.11906,0.45286,1.1151,1.8085,2.465,3.0171,3.4064,3.5919,3.5554,3.3042,2.8697,2.3027,1.6663,1.0271,0.44618,-0.028195,-0.36626,-0.55893,-0.61697,-0.56729,-0.44716,-0.29745,-0.15593,-0.051922,-0.002727,-0.01257,-0.073752,-0.1697,-0.27918,-0.38079,-0.45699,-0.4969,-0.49761,-0.46385,-0.40627,-0.33884,-0.27587,-0.22931,-0.20674,-0.21047,-0.23764,-0.2813,-0.3322,-0.38075,-0.41884,-0.44121,-0.44608,-0.4351,-0.41261,-0.38449,-0.3569,-0.33505,-0.32236,-0.32005,-0.32721,-0.34129,-0.35879,-0.3761,-0.39021,-0.39918,-0.40235,-0.4003,-0.39453,-0.38699,-0.37967,-0.37417,-0.37141,-0.37163,-0.37447,-0.37911,-0.38462,-0.39017,-0.39516,-0.39914,-0.40216,-0.40448,-0.40648,-0.40852,-0.41125,-0.41533,-0.41864,-0.42112,-0.42279,-0.42381,-0.42439,-0.42483,-0.42554,-0.42626,-0.42712,-0.42824,-0.42967,-0.4314,-0.43335,-0.43546,-0.43741,-0.43897,-0.43994,-0.44015,-0.4395,10
-0.28507,0.26105,0.89648,1.5701,2.2226,2.7937,3.2287,3.4854,3.5394,3.3865,3.0439,2.5476,1.9477,1.3026,0.67214,0.11004,-0.34144,-0.65591,-0.8247,-0.85649,-0.77466,-0.61298,-0.41028,-0.20494,-0.029913,0.091076,0.14561,0.13293,0.062554,-0.048406,-0.17874,-0.30689,-0.41426,-0.48779,-0.52134,-0.51583,-0.47831,-0.42007,-0.35441,-0.29417,-0.24973,-0.22758,-0.22967,-0.2536,-0.29348,-0.34135,-0.38866,-0.42786,-0.4535,-0.46294,-0.45653,-0.43719,-0.40966,-0.37951,-0.35211,-0.33173,-0.32099,-0.32054,-0.32927,-0.34462,-0.36326,-0.38172,-0.39702,-0.4071,-0.41107,-0.40923,-0.40282,-0.3937,-0.38393,-0.37538,-0.36944,-0.36679,-0.36743,-0.37075,-0.37578,-0.38139,-0.38655,-0.3906,-0.39314,-0.39424,-0.39431,-0.39399,-0.39394,-0.39473,-0.39708,-0.40155,-0.40614,-0.41048,-0.41418,-0.41688,-0.4183,-0.41828,-0.4169,-0.41416,-0.41019,-0.40535,-0.4001,-0.39489,-0.39016,10
-0.07196,0.31917,0.75049,1.1996,1.6409,2.0478,2.3945,2.6586,2.8225,2.8754,2.8139,2.6429,2.3744,2.0273,1.6254,1.1956,0.76583,0.36246,0.008699,-0.27731,-0.48352,-0.60466,-0.64217,-0.6036,-0.50152,-0.35205,-0.17318,0.016873,0.20126,0.36584,0.50006,0.59744,0.65566,0.67618,0.66359,0.62466,0.56731,0.49965,0.42902,0.36133,0.30059,0.24874,0.20574,0.1699,0.13834,0.10761,0.074211,0.035139,-0.011696,-0.067236,-0.13119,-0.20212,-0.27764,-0.35478,-0.43029,-0.5011,-0.56452,-0.61859,-0.66219,-0.69507,-0.71781,-0.73166,-0.73835,-0.73985,-0.73814,-0.735,-0.73191,-0.72989,-0.72953,-0.73099,-0.73409,-0.7384,-0.74339,-0.74848,-0.75318,-0.75714,-0.76017,-0.76226,-0.76354,-0.76426,-0.76471,-0.76519,-0.76603,-0.76737,-0.76931,-0.77186,-0.77494,-0.77842,-0.78213,-0.78587,-0.78944,-0.79295,-0.79586,-0.798,-0.79926,-0.79953,-0.79874,-0.79682,-0.79373,10
-1.167,6.8859,0.25887,-1.7403,-0.31671,-1.0526,-0.52438,0.19109,1.4803,1.3428,1.8131,1.7652,2.0555,1.6771,1.9847,0.62663,0.45852,0.3591,-0.076249,-0.2115,-0.10921,-0.10328,-0.27825,-0.38393,-0.5555,-0.50201,-0.60508,-0.41703,-0.45359,-0.59868,-0.52541,-0.65178,-0.58074,-0.47846,-0.3554,-0.33463,-0.25407,-0.15493,0.059552,0.27345,0.33743,0.55507,0.45243,0.61589,0.48901,0.62375,0.50902,0.55602,0.59459,0.70637,0.60989,0.33044,0.69258,0.55726,0.4607,0.49798,0.22855,0.26563,0.12408,0.25514,0.16053,0.25077,0.26486,0.17883,0.098838,-0.18692,-0.021635,0.010393,-0.10561,-0.1597,-0.28561,-0.36138,-0.52317,-0.40769,-0.48194,-0.32893,-0.36424,-0.50859,-0.47686,-0.67769,-0.54433,-0.54724,-0.63982,-0.62246,-0.72653,-0.54889,-0.60913,-0.49466,-0.55831,-0.6589,-0.79942,-0.78177,-0.83449,-0.91284,-0.88484,-0.98499,-0.93859,-1.0788,-1.1712,7
1.8038,1.7872,1.7497,1.6926,1.6175,1.5262,1.421,1.3044,1.179,1.0476,0.9131,0.77842,0.64641,0.51986,0.40138,0.29341,0.19811,0.11733,0.052628,0.005148,-0.024336,-0.035472,-0.028284,-0.003221,0.038873,0.096778,0.16893,0.25343,0.34815,0.45069,0.55851,0.66893,0.77923,0.88666,0.98856,1.0823,1.1656,1.2361,1.292,1.3315,1.3534,1.3567,1.3408,1.3055,1.251,1.1777,1.0867,0.97898,0.85624,0.72025,0.57306,0.41687,0.25407,0.087115,-0.0815,-0.24928,-0.4138,-0.57274,-0.72392,-0.86537,-0.99534,-1.1123,-1.2151,-1.3028,-1.3747,-1.4306,-1.4705,-1.4946,-1.5036,-1.4983,-1.4798,-1.4495,-1.4086,-1.359,-1.3022,-1.2401,-1.1744,-1.107,-1.0394,-0.97337,-0.91039,-0.85183,-0.79887,-0.7525,-0.71352,-0.68253,-0.65988,-0.64575,-0.64008,-0.64263,-0.65297,-0.6705,-0.69448,-0.72406,-0.75829,-0.79613,-0.83652,-0.87839,-0.92066,10
1.1213,1.4212,1.6757,1.8707,1.9931,2.0311,1.9735,1.8117,1.5417,1.1681,0.70702,0.18857,-0.34304,-0.83242,-1.219,-1.4456,-1.4683,-1.2655,-0.84467,-0.24472,0.46719,1.2038,1.8704,2.3792,2.6635,2.6887,2.458,2.0113,1.4183,0.76598,0.14366,-0.37175,-0.72773,-0.90305,-0.90852,-0.78184,-0.57789,-0.35656,-0.17076,-0.056901,-0.029542,-0.080926,-0.18506,-0.30511,-0.40237,-0.44469,-0.41296,-0.30423,-0.13151,0.07975,0.29708,0.48739,0.62277,0.68482,0.66678,0.57347,0.41924,0.22478,0.013288,-0.19314,-0.37632,-0.52379,-0.62954,-0.69397,-0.72077,-0.71826,-0.69659,-0.66602,-0.63549,-0.61279,-0.59994,-0.59791,-0.60542,-0.6194,-0.63577,-0.6504,-0.65978,-0.66189,-0.65654,-0.64525,-0.6309,-0.61699,-0.60678,-0.60255,-0.60521,-0.61407,-0.62708,-0.64205,-0.65577,-0.66439,-0.66684,-0.66347,-0.65577,-0.64592,-0.6362,-0.62826,-0.62323,-0.62143,-0.62247,10
2.2168,3.794,4.6081,4.1509,2.5922,0.72742,-0.55621,-0.86759,-0.48254,-0.006709,0.14535,-0.000906,-0.1612,-0.13438,0.029509,0.14111,0.10476,-0.002853,-0.048811,0.007111,0.08846,0.10867,0.072759,0.061666,0.1348,0.26476,0.36572,0.37785,0.31769,0.25182,0.24434,0.30663,0.40323,0.49682,0.54723,0.54381,0.52725,0.5803,0.78377,1.1444,1.5421,1.7649,1.6295,1.1151,0.40712,-0.20713,-0.51909,-0.51701,-0.36335,-0.25297,-0.27352,-0.3815,-0.47817,-0.50413,-0.47671,-0.44774,-0.44783,-0.47192,-0.49743,-0.5131,-0.52449,-0.53493,-0.54005,-0.53549,-0.52273,-0.51404,-0.51916,-0.53197,-0.54275,-0.54655,-0.54515,-0.54992,-0.56348,-0.57812,-0.58826,-0.59218,-0.59367,-0.59836,-0.60695,-0.61628,-0.62402,-0.63048,-0.639,-0.65081,-0.66112,-0.6642,-0.65887,-0.65013,-0.64637,-0.65178,-0.6639,-0.6779,-0.69072,-0.70279,-0.7152,-0.72559,-0.73044,-0.72971,-0.72765,3
