att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,target
1.8487,1.6865,1.6521,1.4515,1.3841,1.1266,1.1241,0.86721,0.59175,0.56375,0.64405,0.45732,0.2155,-0.055334,-0.35776,-0.20255,-0.063736,-0.13245,-0.3223,-0.57104,-0.88221,-0.79372,-0.77493,-0.9277,-1.167,-1.3255,-1.5982,-1.6121,-1.3421,-1.0771,-0.96346,-0.97803,-1.0566,-1.1263,-0.90368,-0.71892,-0.63038,-0.54142,-0.59304,-0.54808,-0.33401,-0.10749,-0.026438,0.0937,0.18701,0.29167,0.35643,0.43817,0.51008,0.47953,0.44396,0.40275,0.67551,0.94532,1.2185,1.4884,1.762,2.0284,2.2194,2.0612,1.8034,1.5366,1.2673,0.99813,0.72909,0.4602,0.52016,0.57414,0.59753,0.54342,0.53875,0.50312,0.41311,0.37939,0.33833,0.22527,-0.030948,-0.20447,-0.34337,-0.43851,-0.46978,-0.47228,-0.47358,-0.60652,-0.75871,-1.0219,-1.2389,-1.3946,-1.5224,-1.5621,-1.5088,-1.4287,-1.3133,-1.211,-1.146,-1.0979,-1.1263,-0.89572,-0.68801,-0.56288,-0.5308,-0.72591,-0.9528,-1.203,-1.5136,-1.7195,-1.4097,-1.0984,-0.78297,-0.51413,-0.22872,0.003243,0.21485,0.37776,0.19507,-0.042683,0.005991,0.28874,0.55586,0.79447,0.96552,0.87029,1.1452,1.3801,1.3978,1.6259,1.6842,1.8245,14
2.0963,1.9774,1.8139,1.5518,1.5125,1.4346,1.2518,1.0793,1.0263,0.82264,0.686,0.56305,0.40175,0.41395,0.26793,0.18583,0.066152,-0.014111,-0.072819,-0.16988,-0.26534,-0.37406,-0.38877,-0.41507,-0.54599,-0.58879,-0.69435,-0.833,-0.91068,-0.97234,-1.0685,-1.0973,-1.1083,-1.1551,-1.1848,-1.196,-1.2484,-1.2828,-1.2452,-1.2957,-1.2741,-1.2846,-1.2741,-1.2431,-1.1764,-1.0672,-0.94339,-0.80622,-0.69467,-0.60324,-0.52534,-0.39497,-0.24839,-0.086973,0.038535,0.18583,0.37114,0.64586,0.9368,1.2278,1.5189,1.7935,2.0521,2.2674,2.266,2.0301,1.7928,1.5308,1.2412,0.96537,0.67581,0.4665,0.35886,0.31641,0.23764,0.16385,0.04884,0.001491,-0.085861,-0.15832,-0.21525,-0.30837,-0.43437,-0.58848,-0.71702,-0.82556,-0.89064,-0.94339,-0.92453,-0.91463,-0.872,-0.88966,-0.93279,-0.93412,-0.9424,-0.93147,-0.95402,-0.95934,-0.89359,-0.86417,-0.87232,-0.81008,-0.73219,-0.75535,-0.70315,-0.58388,-0.55452,-0.50961,-0.44956,-0.42249,-0.3325,-0.31795,-0.24152,-0.18571,-0.042695,0.11053,0.16677,0.34269,0.49461,0.65683,0.82856,0.98296,1.1731,1.3213,1.5035,1.6577,1.8616,2.0585,15
1.0477,1.026,0.95441,0.97598,1.0049,1.0134,1.0049,0.97446,1.0332,0.99114,0.96629,0.94322,0.90394,0.89988,0.89499,0.88832,0.83142,0.84707,0.79391,0.71463,0.66332,0.62139,0.5962,0.55239,0.49295,0.44122,0.38684,0.30074,0.24815,0.20387,0.10866,-0.054378,-0.12658,-0.1335,-0.23915,-0.39152,-0.41919,-0.48747,-0.66485,-0.82223,-0.95697,-1.0585,-1.196,-1.2973,-1.4034,-1.4963,-1.5877,-1.6666,-1.7519,-1.8154,-1.8513,-1.7329,-1.5643,-1.3916,-1.191,-1.0223,-0.84871,-0.68006,-0.47899,-0.31037,-0.14175,0.026887,0.228,0.39661,0.56523,0.73385,0.92973,1.0984,1.262,1.4212,1.6172,1.7772,1.7407,1.7402,1.5566,1.3882,1.2199,1.0453,0.84992,0.67531,0.50695,0.34513,0.1434,-0.024804,-0.19294,-0.36101,-0.56282,-0.73083,-0.90582,-1.0738,-1.2683,-1.4435,-1.6111,-1.7784,-1.8284,-1.7641,-1.6977,-1.6255,-1.5308,-1.4277,-1.2947,-1.1512,-0.96556,-0.84752,-0.77164,-0.59316,-0.38785,-0.23494,-0.1538,-0.11522,0.019795,0.1485,0.21168,0.28281,0.33581,0.40335,0.45946,0.50427,0.5996,0.66643,0.71408,0.77662,0.76606,0.82972,0.8786,0.93756,0.97323,1.0246,8
1.751,1.4006,0.95537,0.48279,0.5127,1.0011,1.3483,1.0593,0.55624,0.074539,-0.27216,-0.1702,0.30127,0.76785,1.131,0.87573,0.34527,-0.16105,-0.61451,-0.84983,-1.3227,-1.0293,-0.53489,-0.062737,0.36188,0.608,0.17356,-0.31384,-0.80952,-1.3015,-1.5775,-2.0037,-1.7953,-1.2737,-0.78503,-0.31984,0.10852,0.002991,-0.40724,-0.80524,-1.2104,-1.5263,-1.5517,-1.0832,-1.2405,-0.95101,-0.54767,-0.085478,0.32783,0.10969,0.44715,0.37426,0.25429,0.19238,0.10699,0.088504,0.55973,0.63186,0.84849,1.2915,1.7038,1.4828,1.1588,0.99269,1.4518,1.9266,2.3822,2.0635,1.5921,1.1222,0.87956,1.0111,1.1467,1.2453,1.1232,0.73967,0.82493,0.36682,-0.045727,-0.2899,-0.24091,-0.64823,-0.66151,-0.45738,-0.23124,0.046864,0.24286,0.27313,-0.1495,-0.5694,-0.91433,-1.2611,-1.0739,-1.4416,-1.6581,-1.3605,-0.97693,-0.58713,-0.20523,0.14781,-0.11804,-0.56442,-1.0572,-1.5448,-2.0276,-1.7824,-1.6212,-1.1872,-0.68996,-0.19654,0.31183,0.53846,0.20161,-0.21921,-0.69036,-1.1609,-1.1816,-0.73512,-0.63672,-0.20082,0.27934,0.80111,1.1268,1.4545,1.2722,0.93726,1.3552,1.7396,10
1.5783,1.5653,1.4543,1.2185,0.98792,0.74313,0.50973,0.67428,0.93986,1.1017,1.095,0.91769,0.70996,0.46439,0.15272,-0.12021,-0.37736,-0.66435,-0.96682,-0.98076,-0.76795,-0.47066,-0.26503,-0.069061,0.02811,-0.07065,-0.22784,-0.46576,-0.74002,-0.99286,-1.2827,-1.539,-1.7057,-1.8341,-1.7468,-1.5162,-1.344,-1.1204,-0.88183,-0.62488,-0.34153,-0.2954,-0.36027,-0.43672,-0.49082,-0.56687,-0.61463,-0.73301,-0.60669,-0.41743,-0.1668,-0.21723,-0.11981,0.11705,0.31202,0.47972,0.71562,0.95905,1.1733,1.4255,1.6488,1.6414,1.8919,2.1478,2.3295,2.071,1.8735,1.7897,1.5762,1.3414,1.1026,0.86252,0.65423,0.4627,0.22324,0.097814,0.01681,-0.24074,-0.36027,-0.39516,-0.37485,-0.41009,-0.54847,-0.8413,-1.0646,-1.214,-1.3143,-1.22,-1.0983,-0.95771,-0.76674,-0.59248,-0.43717,-0.28153,-0.26744,-0.49824,-0.75102,-1.0085,-1.2888,-1.5613,-1.8167,-1.8962,-1.6819,-1.4087,-1.0312,-0.71007,-0.43113,-0.13548,0.127,0.36888,0.53796,0.67808,0.55483,0.37844,0.10345,-0.12547,-0.20832,0.054529,0.31776,0.55822,0.81544,1.0016,0.92661,0.64795,0.87217,1.143,1.3874,1.5527,4
2.0931,1.9402,1.7176,1.4655,1.2464,1.028,0.79089,0.68274,0.54905,0.41065,0.44442,0.42635,0.34873,0.34577,0.33236,0.282,0.28856,0.29184,0.22795,0.1771,0.12704,0.094094,0.027318,-0.023965,-0.085783,-0.15436,-0.24025,-0.28219,-0.36117,-0.4486,-0.48885,-0.56087,-0.64436,-0.74179,-0.76499,-0.85183,-0.91444,-1.0504,-1.1686,-1.3196,-1.5202,-1.6576,-1.7987,-1.8617,-1.893,-1.7315,-1.5129,-1.2661,-1.0192,-0.77213,-0.52501,-0.27782,-0.028848,0.19125,0.44072,0.69049,0.94051,1.1907,1.4441,1.6948,1.9153,2.1629,2.1842,1.9408,1.6894,1.4341,1.1793,0.92826,0.70451,0.45379,0.20323,-0.044353,-0.29468,-0.54224,-0.7898,-1.0101,-1.2551,-1.5026,-1.7473,-1.7376,-1.617,-1.4494,-1.3028,-1.1757,-0.96671,-0.89426,-0.74229,-0.78441,-0.67471,-0.63849,-0.69268,-0.5679,-0.54236,-0.52113,-0.56052,-0.5263,-0.50086,-0.45793,-0.39695,-0.34542,-0.34576,-0.26355,-0.21549,-0.16354,-0.083406,-0.009761,0.10108,0.12734,0.22957,0.28012,0.25762,0.24324,0.23641,0.29521,0.37155,0.37816,0.3744,0.42127,0.47264,0.51195,0.53786,0.76594,0.97317,1.203,1.38,1.5672,1.8144,2.0616,12
1.9465,1.8279,1.5956,1.3534,1.1721,1.0048,0.86897,0.72632,0.65436,0.63013,0.52686,0.35586,0.46074,0.32822,0.24191,0.12549,-0.020342,-0.079535,-0.24902,-0.2886,-0.4388,-0.45619,-0.58333,-0.61108,-0.68417,-0.79419,-0.88458,-0.99032,-1.1051,-1.0656,-1.1724,-1.1013,-1.1714,-1.1342,-1.1981,-1.0742,-1.0233,-0.92756,-0.83815,-0.73267,-0.59302,-0.56024,-0.40456,-0.27344,-0.16412,-0.060077,0.10192,0.2426,0.37266,0.53443,0.704,0.85747,0.96641,1.211,1.4284,1.6735,1.8915,2.0571,1.9598,1.7758,1.7745,1.7252,1.6316,1.5218,1.4234,1.3112,1.0909,1.0481,0.95705,0.78905,0.63013,0.41055,0.25693,0.21968,0.11186,-0.004539,-0.16374,-0.25562,-0.37717,-0.48347,-0.50077,-0.67804,-0.72424,-0.74056,-0.85263,-0.86324,-1.0186,-1.0267,-1.0204,-1.0768,-1.0331,-1.002,-0.94921,-0.93878,-1.212,-1.4365,-1.3676,-1.3081,-1.2565,-1.0824,-1.1864,-1.3771,-1.2171,-1.1463,-1.0365,-1.1923,-1.0366,-0.87807,-0.67531,-0.61354,-0.7864,-0.67149,-0.62439,-0.4338,-0.34389,-0.14103,-0.000074,0.24011,0.34,0.55732,0.62065,0.77216,0.95344,1.0716,1.2627,1.4835,1.7003,1.913,3
0.84712,0.65911,0.46642,0.40149,0.20224,0.14644,0.28752,0.19404,-0.051014,-0.26699,-0.48924,-0.38634,-0.22537,-0.011707,-0.004581,-0.28031,-0.45951,-0.39163,-0.63286,-0.7679,-0.94783,-0.94203,-0.73729,-0.87325,-1.0908,-1.3032,-1.5196,-1.7315,-1.9524,-1.8956,-1.6787,-1.4587,-1.2343,-1.007,-0.7772,-0.54986,-0.32248,-0.092669,0.13005,0.3623,0.59457,0.82686,1.0592,1.2965,1.5288,1.7612,1.9961,2.2362,2.4641,2.6765,2.5559,2.3332,2.1058,1.8855,1.6533,1.4211,1.1866,0.95446,0.72009,0.49749,0.26553,0.033667,-0.19595,-0.42552,-0.65296,-0.88241,-1.1117,-1.337,-1.5624,-1.7803,-2.0051,-1.8265,-1.5805,-1.3166,-1.2577,-1.0596,-0.779,-0.90669,-1.0262,-0.95633,-0.7489,-0.61846,-0.57244,-0.36914,-0.15152,-0.049939,-0.27394,-0.47795,-0.3498,-0.12058,0.09007,0.12582,-0.034093,0.11588,0.30588,0.47891,0.75553,0.54316,0.34886,0.1934,0.18537,0.064937,-0.16451,-0.02016,0.22133,0.47911,0.34261,0.26669,0.43467,0.53731,0.64751,0.86389,0.90112,0.64122,0.48145,0.48909,0.31327,0.20865,0.35705,0.16995,-0.049072,-0.10962,0.10164,0.32071,0.2431,0.42397,0.61461,0.8381,2
1.8793,1.7309,1.5279,1.3282,1.1278,0.93207,0.79895,0.62733,0.51609,0.57037,0.48887,0.52624,0.54067,0.43697,0.44514,0.49778,0.46038,0.41998,0.41116,0.32072,0.26314,0.17489,0.13285,0.067481,0.014991,-0.02395,-0.099393,-0.18725,-0.18409,-0.16574,-0.20988,-0.34455,-0.46972,-0.6064,-0.65914,-0.73462,-0.81281,-0.90387,-1.0246,-1.168,-1.3603,-1.523,-1.6948,-1.8258,-1.9309,-1.8186,-1.6132,-1.4073,-1.2002,-0.99276,-0.80996,-0.60049,-0.39232,-0.18209,0.028552,0.24229,0.45378,0.66231,0.874,1.0859,1.2979,1.51,1.7185,1.927,2.1174,2.0366,1.8238,1.611,1.3983,1.1815,0.96899,0.7566,0.54814,0.33583,0.12365,-0.091659,-0.30325,-0.51177,-0.69729,-0.90575,-1.1165,-1.3248,-1.533,-1.7412,-1.9171,-1.8252,-1.6579,-1.4741,-1.3007,-1.1584,-1.0425,-0.91235,-0.90497,-0.81341,-0.78843,-0.73767,-0.6628,-0.64316,-0.57903,-0.57468,-0.52745,-0.48934,-0.41059,-0.34219,-0.28337,-0.14264,-0.051051,0.000157,0.086174,0.16519,0.22203,0.32819,0.33682,0.36575,0.37606,0.43774,0.45694,0.46641,0.4645,0.50109,0.53084,0.72089,0.81748,1.024,1.2313,1.4382,1.6451,1.8528,12
1.7614,1.6605,1.508,1.3046,1.1557,0.95873,0.81559,0.62541,0.64853,0.52843,0.41717,0.23611,0.17121,0.24358,0.14482,-0.015263,-0.099827,-0.2461,-0.27228,-0.14865,-0.23223,-0.30933,-0.37577,-0.46577,-0.55589,-0.66681,-0.65218,-0.73813,-0.79339,-0.90285,-0.88841,-1.0712,-1.1346,-1.2362,-1.3234,-1.4335,-1.4841,-1.5377,-1.5844,-1.5316,-1.5224,-1.4162,-1.3105,-1.1721,-1.067,-0.91571,-0.78861,-0.61076,-0.46858,-0.26572,-0.11352,0.092966,0.24507,0.45181,0.6133,0.82103,0.97848,1.1933,1.3515,1.568,1.7268,1.9358,2.0862,2.2147,2.1463,1.944,1.7983,1.5847,1.4278,1.2161,1.0602,0.85098,0.69633,0.49136,0.3378,0.13443,-0.018489,-0.22187,-0.37396,-0.57584,-0.66681,-0.83853,-0.95187,-1.0784,-1.152,-1.2473,-1.3078,-1.3132,-1.3302,-1.2414,-1.1721,-1.0348,-1.0266,-0.91347,-0.82716,-0.72982,-0.67137,-0.54669,-0.56901,-0.46999,-0.51976,-0.44427,-0.4248,-0.50974,-0.42942,-0.39446,-0.2987,-0.23743,-0.16383,-0.14865,-0.20126,-0.062782,-0.030214,0.12209,0.21248,0.31009,0.20608,0.34831,0.49415,0.66286,0.72722,0.91678,1.058,1.2509,1.2815,1.4784,1.5675,1.7113,5
2.1003,2.1358,1.9082,1.6755,1.4581,1.3742,1.401,1.2272,1.0661,0.87397,0.80619,0.68527,0.55184,0.40069,0.2274,0.16332,0.047322,-0.023382,-0.11683,-0.27836,-0.34697,-0.35634,-0.43813,-0.55317,-0.60873,-0.74708,-0.92325,-0.98785,-1.0374,-0.96884,-0.98627,-1.0907,-1.1786,-1.2488,-1.2502,-1.3324,-1.4402,-1.3829,-1.3532,-1.261,-1.2353,-1.187,-1.1169,-1.0261,-0.94583,-0.84178,-0.78477,-0.70405,-0.58434,-0.46345,-0.32308,-0.16487,-0.092981,0.044268,0.14337,0.25218,0.5118,0.76876,1.0258,1.2805,1.5376,1.7948,2.052,2.316,2.2321,1.963,1.7064,1.4498,1.1933,0.93688,0.68051,0.42921,0.24287,0.13137,0.03484,-0.045872,-0.15825,-0.29794,-0.41378,-0.53165,-0.61689,-0.69663,-0.75309,-0.78538,-0.8335,-0.81852,-0.82341,-0.85376,-0.8664,-0.90982,-0.93734,-0.99898,-0.94363,-0.92231,-0.8335,-0.83197,-0.81516,-0.78326,-0.88743,-0.87381,-0.79569,-0.70405,-0.64615,-0.57393,-0.53165,-0.58695,-0.55174,-0.42188,-0.35358,-0.26779,-0.1654,-0.16143,-0.23163,-0.038105,0.089892,0.1879,0.29971,0.35956,0.53441,0.6762,0.83278,0.9007,0.92905,1.1743,1.3791,1.5938,1.8131,2.0431,15
1.7345,1.2086,0.67055,0.15655,-0.29744,-0.60251,-0.44868,0.0515,-0.023683,-0.50738,-1.0425,-1.5691,-2.0668,-1.584,-1.2943,-0.66405,-0.021084,-0.10039,-0.13466,0.30297,0.81964,1.3619,1.9347,1.472,0.86293,0.24573,0.28558,-0.28548,-0.26679,0.27072,0.45288,-0.060386,-0.5724,-1.0339,-1.4514,-1.0291,-0.36688,0.22188,0.72163,1.2188,0.8976,0.45021,0.033561,-0.32853,-0.55265,-0.22012,-0.67268,-1.0566,-0.6697,-0.15583,0.38198,0.32293,-0.27086,-0.78932,-1.2076,-0.88621,-1.4036,-1.7663,-1.2477,-0.72233,-0.19536,0.33031,0.85728,1.3835,1.9271,2.4392,2.1488,1.6154,1.0871,0.56243,0.036177,-0.48861,-1.007,-1.5206,-2.04,-2.5297,-2.5938,-1.9471,-1.3232,-1.1194,-0.60239,-0.087135,0.37463,0.19162,-0.44818,-0.72233,-0.28315,0.19176,0.50634,0.138,0.44871,0.86794,0.74955,0.23907,0.57799,0.045988,-0.47654,-0.45619,0.056171,0.48809,0.55073,0.3912,0.065056,0.39156,0.66187,0.787,1.2795,1.7993,2.2401,1.6504,0.95727,0.47202,0.020506,0.29961,-0.14055,-0.77652,-1.3458,-1.1635,-0.72038,-0.23567,0.27828,0.69179,0.27396,-0.1404,0.15539,0.57786,1.1412,1.7093,2
2.2238,1.8557,1.4728,0.97368,0.7395,1.2223,1.6185,1.423,0.8934,0.37064,-0.13094,-0.34344,-0.83429,-0.43112,0.050263,0.52336,0.9662,1.0152,0.52248,-0.033319,-0.53735,-1.014,-1.1738,-1.6762,-1.6049,-1.1114,-0.60522,-0.11734,0.29099,0.094468,-0.3696,-0.86732,-1.3289,-1.8098,-1.9175,-1.4198,-1.5456,-1.2121,-0.75761,-0.25776,-0.018779,-0.31688,-0.62327,-0.84442,-1.0304,-0.85131,-0.35025,-0.54603,-0.44614,-0.176,0.28302,0.35407,0.24271,0.12794,0.048654,-0.054396,0.44739,0.30336,0.47226,0.8578,0.96305,0.89861,0.70877,1.0102,1.514,2.0035,2.3166,1.878,1.3736,0.87964,0.7676,0.88378,0.91446,0.60532,0.27269,0.21008,0.31528,-0.17703,-0.048023,-0.012298,0.15043,0.2814,0.43486,0.10516,-0.32532,-0.6091,-0.72499,-0.37747,-0.80498,-1.0618,-0.81864,-0.59177,-0.33441,-0.027905,0.2203,-0.23544,-0.72629,-1.2116,-1.5712,-1.3386,-1.8191,-1.9286,-1.444,-0.96361,-0.48474,-0.017702,0.32408,-0.069093,-0.53072,-1.066,-1.6109,-1.7173,-1.2265,-1.0716,-0.61424,-0.04531,0.50605,0.9188,0.60919,0.6011,1.1352,1.5529,1.3233,0.90899,0.76421,1.2739,1.733,2.2124,10
1.6335,1.5367,1.3451,1.1999,1.1111,0.97025,0.8358,0.85595,0.72973,0.61903,0.61016,0.56232,0.44237,0.34425,0.25292,0.14579,0.17567,0.065675,0.006174,-0.043609,-0.11718,-0.21656,-0.20578,-0.21611,-0.29702,-0.3529,-0.41787,-0.52054,-0.66303,-0.76709,-0.89488,-1.0148,-1.1757,-1.2219,-1.2545,-1.3783,-1.5004,-1.5603,-1.5519,-1.52,-1.4525,-1.3922,-1.2916,-1.1987,-1.0735,-0.9336,-0.78889,-0.59512,-0.44979,-0.30446,-0.15913,0.034643,0.17997,0.3253,0.47063,0.6644,0.80973,0.95537,1.1491,1.2945,1.4406,1.5872,1.7394,1.8914,2.0295,1.9746,1.827,1.6828,1.5388,1.3936,1.1999,1.0568,0.91165,0.71815,0.57305,0.42797,0.28291,0.089538,-0.055453,-0.20041,-0.34532,-0.53844,-0.68322,-0.8279,-0.97249,-1.151,-1.2598,-1.3478,-1.4525,-1.5146,-1.5556,-1.5733,-1.5236,-1.4448,-1.3889,-1.3147,-1.2726,-1.1651,-0.99931,-0.95357,-0.81618,-0.71804,-0.61362,-0.52207,-0.40474,-0.32316,-0.23599,-0.075448,-0.11718,-0.046988,0.029712,0.15092,0.18622,0.30886,0.25407,0.34017,0.43338,0.48768,0.62414,0.69021,0.65497,0.77729,0.94449,0.97489,1.115,1.2529,1.442,1.5859,5
1.6805,1.4835,1.3509,1.297,1.2015,0.96197,0.73942,0.8878,0.68537,0.46749,0.23009,-0.00474,0.15691,0.28213,0.12138,-0.056122,-0.28461,-0.54525,-0.82227,-1.1355,-1.3903,-1.6824,-1.4425,-1.1806,-0.97153,-0.75179,-0.55513,-0.43711,-0.60436,-0.74378,-0.97217,-1.0745,-1.151,-1.2595,-1.3965,-1.3889,-1.3856,-1.3864,-1.3467,-1.3049,-1.2172,-1.1391,-1.0159,-0.91241,-0.76714,-0.56001,-0.42984,-0.30894,-0.15293,-0.077363,0.026388,0.10123,0.16986,0.17663,0.16986,0.15301,0.39853,0.64314,0.86348,1.1103,1.3567,1.6042,1.8242,2.0723,2.3205,2.515,2.3285,2.0793,1.8314,1.5853,1.367,1.1216,0.87669,0.63239,0.38566,0.16986,0.026613,0.050997,0.040952,-0.021096,-0.12849,-0.1935,-0.2633,-0.31705,-0.41031,-0.52506,-0.66744,-0.80465,-1.0402,-1.1141,-1.0222,-0.97472,-0.86823,-0.85029,-0.78051,-0.85029,-1.0655,-1.3132,-1.3101,-1.1141,-0.96533,-0.78996,-0.668,-0.52922,-0.37648,-0.17673,0.064901,0.22489,0.21225,0.060458,-0.20275,-0.48432,-0.50249,-0.27721,-0.035589,0.20714,0.43357,0.60209,0.78663,0.7665,0.70749,0.9223,1.1263,1.1389,1.3833,1.2734,1.3894,1.6506,14
1.2102,0.89981,0.6074,0.54654,0.26606,0.42408,0.41945,0.049568,-0.26384,-0.58586,-0.7747,-0.42862,-0.049663,0.021381,0.01098,0.29455,0.56885,0.96365,0.61729,0.28924,0.19182,-0.12748,-0.3283,-0.068918,-0.15865,-0.53034,-0.8649,-0.95626,-0.62345,-0.29468,0.065031,0.34256,0.019092,-0.29765,-0.5627,-0.62186,-0.45968,-0.83892,-1.0949,-1.253,-0.95951,-0.55332,-0.89556,-1.2042,-1.459,-1.7821,-2.096,-1.8889,-1.5644,-1.2324,-0.89628,-0.55782,-0.21781,0.10722,0.44708,0.78541,1.1257,1.4622,1.7988,2.1373,2.4778,2.8184,2.8634,2.5316,2.1967,1.8602,1.5237,1.1872,0.84772,0.50993,0.17114,-0.16792,-0.50541,-0.84063,-1.1716,-1.4823,-1.7969,-2.0907,-1.9457,-1.7267,-1.6619,-1.3775,-1.1117,-0.78518,-0.39555,-0.30383,-0.62916,-0.84481,-0.7048,-0.41418,-0.093084,-0.13603,0.14658,0.48407,0.80689,0.5086,0.19376,-0.006893,-0.22303,-0.43599,-0.19509,0.16452,0.56772,0.31207,0.058221,0.21157,0.26176,0.42785,0.60168,0.88703,1.2401,1.0433,0.60188,0.3112,0.093996,0.14606,-0.074942,-0.40854,-0.36258,-0.086529,0.22082,0.55048,0.50081,0.27608,0.51176,0.64122,0.84772,1.194,2
1.9407,1.7396,1.4842,1.1923,0.90201,0.67424,0.51357,0.33068,0.31783,0.19223,0.074594,-0.14013,-0.12313,-0.2318,-0.23643,-0.34379,-0.42452,-0.49064,-0.66851,-0.65699,-0.81803,-0.80384,-0.95683,-1.0036,-1.0081,-1.0658,-1.0624,-1.1438,-1.0142,-1.078,-1.2081,-1.1106,-1.1581,-0.98356,-1.0302,-1.0246,-1.0664,-1.0853,-0.9353,-0.92647,-0.84113,-0.84581,-0.67336,-0.64079,-0.56031,-0.45647,-0.34282,-0.16745,0.018374,0.16827,0.33257,0.47188,0.5892,0.72436,0.87882,1.0852,1.2059,1.4217,1.5452,1.6218,1.8145,1.8989,1.9197,1.9847,2.0315,2.0231,2.0263,1.9749,1.8051,1.5373,1.4762,1.2174,0.8962,0.6785,0.50334,0.39791,0.24309,0.091885,-0.076135,-0.18523,-0.26514,-0.44624,-0.63128,-0.77774,-0.95683,-0.96078,-1.0335,-1.1319,-1.165,-1.1628,-1.2283,-1.251,-1.2066,-1.1484,-1.1303,-1.1209,-0.99811,-1.0476,-0.89476,-0.81433,-0.8092,-0.76404,-0.73396,-0.61643,-0.49931,-0.49764,-0.33927,-0.41992,-0.3791,-0.43888,-0.25794,-0.20412,-0.14013,-0.10434,0.025572,0.042329,0.20267,0.26309,0.26271,0.42691,0.57865,0.66296,0.79966,0.92137,1.1063,1.3862,1.6297,1.9107,1
1.8589,1.7319,1.5983,1.4292,1.2522,1.0996,0.93733,0.76561,0.61262,0.42825,0.43087,0.28756,0.11069,0.000686,0.049924,-0.063778,-0.15582,-0.24998,-0.42866,-0.50228,-0.36374,-0.41659,-0.46522,-0.53133,-0.51833,-0.64618,-0.54891,-0.48987,-0.54348,-0.58352,-0.60423,-0.66742,-0.81247,-0.85004,-0.96396,-1.1019,-1.2052,-1.1674,-1.2581,-1.3157,-1.3208,-1.337,-1.2756,-1.1776,-1.083,-0.92551,-0.75378,-0.61674,-0.42694,-0.22375,-0.06988,0.12257,0.32022,0.46451,0.66225,0.86016,1.0043,1.2023,1.3464,1.5444,1.7365,1.8807,2.0846,2.2087,2.1868,1.9786,1.7712,1.6282,1.4292,1.2385,1.0872,0.89661,0.74516,0.54615,0.3472,0.20415,0.013718,-0.18542,-0.32809,-0.49651,-0.64289,-0.74692,-0.88616,-1.0124,-1.1106,-1.2101,-1.3234,-1.3527,-1.3925,-1.3838,-1.3758,-1.2946,-1.2756,-1.1992,-1.1508,-1.0905,-1.0113,-0.91706,-0.82611,-0.75427,-0.66932,-0.59777,-0.53267,-0.49164,-0.50051,-0.60423,-0.49696,-0.40799,-0.30526,-0.2322,-0.15072,-0.27769,-0.18066,-0.015399,0.13976,0.25458,0.16538,0.33239,0.47003,0.65237,0.78715,0.83076,1.0246,1.1738,1.2833,1.4804,1.5924,1.8038,5
1.771,1.7206,1.5779,1.4612,1.3301,1.2134,1.1042,0.96937,0.86024,0.75125,0.62065,0.51201,0.38191,0.26892,0.16583,0.031376,-0.076087,-0.19844,-0.311,-0.41691,-0.54304,-0.64717,-0.7585,-0.88107,-0.99098,-1.1092,-1.2043,-1.3083,-1.3951,-1.4679,-1.556,-1.5916,-1.6003,-1.5939,-1.5425,-1.4732,-1.3881,-1.3072,-1.1983,-1.0959,-0.99863,-0.87699,-0.76944,-0.64414,-0.53906,-0.42966,-0.29813,-0.19118,-0.056498,0.051016,0.16122,0.29153,0.40195,0.5124,0.64498,0.75399,0.8867,0.99731,1.1068,1.2386,1.3493,1.4842,1.5987,1.7108,1.7498,1.6586,1.5473,1.4138,1.3025,1.1697,1.0606,0.95307,0.82526,0.7216,0.59516,0.49568,0.39047,0.27374,0.1711,0.069533,-0.045409,-0.13608,-0.26051,-0.34551,-0.44593,-0.55388,-0.63827,-0.73635,-0.82436,-0.90831,-1.0022,-1.0557,-1.1174,-1.178,-1.2152,-1.2412,-1.2459,-1.2349,-1.2229,-1.1795,-1.1486,-1.0962,-1.0335,-0.94485,-0.8661,-0.76259,-0.67369,-0.5814,-0.47297,-0.37462,-0.28027,-0.166,-0.061502,0.062358,0.16617,0.27149,0.3987,0.50804,0.63834,0.74832,0.85922,0.99341,1.1068,1.2213,1.361,1.4778,1.6232,1.7456,7
